Stock Alt Year Catch ABC OFL SSB TotBiom
ai22 1 2023 24.6098 24.6098 29.693 54.782 211.945
ai22 1 2024 20.1881 20.1881 24.4534 50.8511 215.464
ai22 1 2025 19.7917 19.7917 24.0137 50.6995 230.592
ai22 1 2026 22.2001 22.2001 26.9329 53.7787 250.149
ai22 1 2027 25.5373 25.5373 30.9857 58.696 269.119
ai22 1 2028 29.2799 29.2799 35.5266 64.0969 285.003
ai22 1 2029 32.6104 32.6104 39.5893 68.4803 296.345
ai22 1 2030 35.0437 35.0437 42.5443 71.6179 302.934
ai22 1 2031 36.3684 36.3684 44.2083 73.4309 306.347
ai22 1 2032 37.1613 37.1613 45.0919 74.2545 306.558
ai22 1 2033 37.283 37.283 45.2921 74.4069 305.674
ai22 1 2034 37.1947 37.1947 45.172 74.3163 304.819
ai22 1 2035 36.9351 36.9351 44.8269 73.8268 303.967
ai22 1 2036 36.6776 36.6776 44.4947 73.3118 304.157
ai22 2 2023 24.6098 0.0245804 29.693 54.782 211.945
ai22 2 2024 20.1881 0.0200569 24.4534 50.8511 215.464
ai22 2 2025 19.7917 0.0193444 24.0137 50.6995 230.592
ai22 2 2026 22.2001 0.0200161 26.9329 53.7787 250.149
ai22 2 2027 25.5373 0.0193469 30.9857 58.696 269.119
ai22 2 2028 29.2799 0.0192681 35.5266 64.0969 285.003
ai22 2 2029 32.6104 0.02471 39.5893 68.4803 296.345
ai22 2 2030 35.0437 0.0346999 42.5443 71.6179 302.934
ai22 2 2031 36.3684 0.0409789 44.2083 73.4309 306.347
ai22 2 2032 37.1613 0.046152 45.0919 74.2545 306.558
ai22 2 2033 37.283 0.0496401 45.2921 74.4069 305.674
ai22 2 2034 37.1947 0.0511671 45.172 74.3163 304.819
ai22 2 2035 36.9351 0.049836 44.8269 73.8268 303.967
ai22 2 2036 36.6776 0.0470388 44.4947 73.3118 304.157
ai22 3 2023 2.97808 24.6098 29.693 56.4176 211.945
ai22 3 2024 3.0583 27.0461 32.6105 60.3583 235.391
ai22 3 2025 3.30176 31.7263 38.203 65.7008 264.169
ai22 3 2026 3.71841 38.1369 45.9743 73.5088 295.24
ai22 3 2027 4.23172 43.9805 53.1423 83.5228 326.395
ai22 3 2028 4.81889 50.1034 60.5988 94.7196 355.817
ai22 3 2029 5.42237 56.3852 68.207 105.474 382.019
ai22 3 2030 6.01146 62.4585 75.5266 115.385 404.025
ai22 3 2031 6.49657 67.4302 81.5091 123.871 422.227
ai22 3 2032 6.87889 71.346 86.2163 130.642 435.46
ai22 3 2033 7.16772 74.2831 89.7456 135.919 445.711
ai22 3 2034 7.38103 76.4655 92.3648 140.044 453.926
ai22 3 2035 7.53649 78.0483 94.2652 142.802 460.124
ai22 3 2036 7.64622 79.1779 95.6216 144.676 465.519
ai22 4 2023 14.5919 24.6098 29.693 55.5687 211.945
ai22 4 2024 13.8434 23.2482 28.1 55.1425 224.696
ai22 4 2025 14.1177 24.4938 29.6231 56.8985 244.714
ai22 4 2026 15.2977 28.2602 34.1678 61.5195 268.043
ai22 4 2027 16.9649 32.7386 39.6142 68.3507 291.696
ai22 4 2028 18.9743 37.6452 45.5837 76.235 313.547
ai22 4 2029 21.0163 42.5144 51.4835 83.5167 331.91
ai22 4 2030 22.9094 46.8341 56.6872 89.7764 345.866
ai22 4 2031 24.2955 49.9668 60.4769 94.5977 356.123
ai22 4 2032 25.2574 52.1639 63.1277 97.9769 362.035
ai22 4 2033 25.8645 53.5669 64.8286 100.212 365.774
ai22 4 2034 26.2262 54.3994 65.8248 101.691 368.351
ai22 4 2035 26.4277 54.8247 66.3216 102.278 369.88
ai22 4 2036 26.513 55.0435 66.5734 102.432 371.538
ai22 5 2023 0 24.6098 29.693 56.6255 211.945
ai22 5 2024 0 28.0624 33.8148 61.7127 238.132
ai22 5 2025 0 33.8204 40.677 68.1077 269.407
ai22 5 2026 0 40.645 49.0695 76.9338 302.874
ai22 5 2027 0 46.7052 56.5043 88.0188 336.482
ai22 5 2028 0 53.4099 64.6168 100.362 368.467
ai22 5 2029 0 60.3167 72.9582 112.344 397.386
ai22 5 2030 0 67.0602 81.077 123.575 422.256
ai22 5 2031 0 72.7487 87.9176 133.427 443.382
ai22 5 2032 0 77.3482 93.4477 141.515 459.436
ai22 5 2033 0 80.939 97.7612 148.034 472.328
ai22 5 2034 0 83.721 101.104 153.3 482.963
ai22 5 2035 0 85.8416 103.65 157.059 491.302
ai22 5 2036 0 87.432 105.56 159.786 498.536
ai22 6 2023 29.693 24.6098 29.693 54.361 211.945
