ParName   Value   Gradient
Mest     0.192769 5.08228e-005
mean_log_rec      -2.4742 -1.81079e-006
log_Rzero     -2.73341 -2.1836e-006
rec_dev(1963)    -0.715356 1.77418e-007
rec_dev(1964)    -0.798362 -3.0112e-006
rec_dev(1965)    -0.866515 -1.96311e-006
rec_dev(1966)     -0.86954 -1.96369e-007
rec_dev(1967)    -0.785186 -1.25353e-006
rec_dev(1968)    -0.265631 2.70798e-007
rec_dev(1969)   -0.0582827 -7.52646e-006
rec_dev(1970)    0.0614151 -3.92766e-006
rec_dev(1971)     0.133234 -6.61283e-006
rec_dev(1972)   -0.0833259 -9.71652e-007
rec_dev(1973)      1.08221 -5.01859e-006
rec_dev(1974)     0.481697 -4.56182e-006
rec_dev(1975)     0.886407 -5.85457e-006
rec_dev(1976)     0.500394 -2.96185e-006
rec_dev(1977)      0.55483 -2.12774e-007
rec_dev(1978)     0.485655 3.59177e-006
rec_dev(1979)      3.01005 -7.94423e-006
rec_dev(1980)    -0.342581 -1.80722e-006
rec_dev(1981)    -0.179613 2.57917e-007
rec_dev(1982)       1.5924 -1.82533e-005
rec_dev(1983)     0.654086 2.66863e-006
rec_dev(1984)      2.01063 -1.33684e-005
rec_dev(1985)     0.438777 -1.30671e-006
rec_dev(1986)     0.403639 7.74513e-007
rec_dev(1987)      1.21629 4.82916e-006
rec_dev(1988)     0.564016 -4.06701e-006
rec_dev(1989)   -0.0863244 -2.85943e-006
rec_dev(1990)      1.21467 -9.87573e-006
rec_dev(1991)    -0.463941 -6.47294e-006
rec_dev(1992)   -0.0917208 -4.63293e-006
rec_dev(1993)    -0.189466 -4.61184e-006
rec_dev(1994)      0.61495 2.63821e-006
rec_dev(1995)    -0.803213 -9.64216e-007
rec_dev(1996)    -0.133079 -1.30135e-006
rec_dev(1997)    -0.561102 -7.33447e-007
rec_dev(1998)    -0.798376 -1.21405e-006
rec_dev(1999)    -0.599312 1.59133e-007
rec_dev(2000)     0.302956 3.85017e-006
rec_dev(2001)     0.498435 3.01672e-006
rec_dev(2002)    -0.979686 2.44601e-006
rec_dev(2003)     -1.10417 -6.11252e-008
rec_dev(2004)     -1.03338 2.12964e-006
rec_dev(2005)     -1.30872 2.21232e-006
rec_dev(2006)    -0.652905 5.14057e-006
rec_dev(2007)     0.232704 5.59857e-006
rec_dev(2008)    -0.277311 3.66105e-006
rec_dev(2009)     -1.16879 -1.69061e-007
rec_dev(2010)     0.270308 -5.87299e-007
rec_dev(2011)    -0.750183 3.45275e-009
rec_dev(2012)     0.785101 -4.08385e-006
rec_dev(2013)   -0.0204251 -7.69487e-007
rec_dev(2014)    -0.196945 1.77054e-007
rec_dev(2015) -2.50421e-009 -2.51206e-007
fmort(1,1978)    0.0219672 -4.10067e-005
fmort(1,1979)    0.0350604 2.65496e-005
fmort(1,1980)     0.165072 5.87351e-007
fmort(1,1981)     0.116932 -2.61715e-005
fmort(1,1982)     0.142083 8.76906e-006
fmort(1,1983)     0.104158 1.58501e-005
fmort(1,1984)    0.0847199 4.69688e-006
fmort(1,1985)    0.0798974  6.2926e-006
fmort(1,1986)      0.04664 -2.26909e-005
fmort(1,1987)    0.0483063 -6.0535e-006
fmort(1,1988)    0.0730546 -9.77623e-006
fmort(1,1989)    0.0213533 3.99577e-008
fmort(1,1990)     0.173716 -1.07984e-005
fmort(1,1991)      0.19141 8.63776e-006
fmort(1,1992)      0.12304 1.45475e-005
fmort(1,1993)     0.155445 3.60285e-006
fmort(1,1994)     0.205821 -3.96163e-006
fmort(1,1995)     0.226305 -8.64887e-006
fmort(1,1996)     0.146573 -1.02319e-007
fmort(1,1997)      0.11842 -1.37231e-005
fmort(1,1998)     0.151697 1.23881e-005
fmort(1,1999)   0.00532194 -1.81095e-005
fmort(1,2000)   0.00614072 -1.64951e-005
fmort(1,2001)   0.00399846 -8.15871e-006
fmort(1,2002)   0.00582409 -9.89788e-006
fmort(1,2003)   0.00834436 -4.62555e-006
fmort(1,2004)    0.0058472 -4.04137e-006
fmort(1,2005)   0.00773227 -5.35569e-006
fmort(1,2006)   0.00707667 -5.76011e-006
fmort(1,2007)    0.0109057 -2.4466e-006
fmort(1,2008)   0.00569246 -7.48993e-006
fmort(1,2009)   0.00867072 -6.55857e-006
fmort(1,2010)   0.00723163  -2.663e-006
fmort(1,2011)   0.00694887 4.38535e-006
fmort(1,2012)   0.00546317 1.41411e-005
fmort(1,2013)    0.0159368 1.63264e-005
fmort(1,2014)    0.0124991 1.30487e-005
fmort(1,2015)   0.00472051 2.03501e-005
log_selcoffs_fsh[1](1,1)     -3.18587 2.46889e-008
log_selcoffs_fsh[1](1,2)     -2.46759 8.41908e-008
log_selcoffs_fsh[1](1,3)     -1.50825 -3.03309e-008
log_selcoffs_fsh[1](1,4)    -0.444774  2.1787e-007
log_selcoffs_fsh[1](1,5)    0.0658664  2.5451e-007
log_selcoffs_fsh[1](1,6)     0.425351 2.78465e-007
log_selcoffs_fsh[1](1,7)     0.687526 -2.93349e-007
log_selcoffs_fsh[1](1,8)     0.885666 -4.97126e-007
log_selcoffs_fsh[1](2,1)     -3.23479 2.17101e-008
log_selcoffs_fsh[1](2,2)     -2.48757 -1.09272e-007
log_selcoffs_fsh[1](2,3)      -1.6478 5.01115e-008
log_selcoffs_fsh[1](2,4)    -0.740498 -2.05025e-007
log_selcoffs_fsh[1](2,5)    0.0344074  7.0906e-008
log_selcoffs_fsh[1](2,6)     0.473884 1.20832e-007
log_selcoffs_fsh[1](2,7)      0.74326 6.65493e-007
log_selcoffs_fsh[1](2,8)     0.901853 -6.29032e-007
log_selcoffs_fsh[1](3,1)     -3.25411 5.70383e-008
log_selcoffs_fsh[1](3,2)     -2.47053 -2.53854e-008
log_selcoffs_fsh[1](3,3)     -1.65925 -6.5393e-008
log_selcoffs_fsh[1](3,4)    -0.857436 6.50232e-008
log_selcoffs_fsh[1](3,5)    -0.119139 -9.04123e-008
log_selcoffs_fsh[1](3,6)     0.483454 5.39631e-008
log_selcoffs_fsh[1](3,7)      0.79633 -9.16349e-008
log_selcoffs_fsh[1](3,8)     0.930421  5.6118e-008
log_selcoffs_fsh[1](4,1)     -3.22665 5.82699e-010
log_selcoffs_fsh[1](4,2)     -2.43994 -9.7344e-008
log_selcoffs_fsh[1](4,3)     -1.63842 1.52093e-007
log_selcoffs_fsh[1](4,4)     -0.86158 1.65637e-008
log_selcoffs_fsh[1](4,5)    -0.170582 -2.85794e-008
log_selcoffs_fsh[1](4,6)     0.388721 2.03887e-008
log_selcoffs_fsh[1](4,7)     0.781885 9.46295e-008
log_selcoffs_fsh[1](4,8)      1.01251 -1.43571e-007
rec_dev_future(2016)            0            0
rec_dev_future(2017)            0            0
rec_dev_future(2018)            0            0
rec_dev_future(2019)            0            0
rec_dev_future(2020)            0            0
log_selcoffs_ind[1](1,1)     -0.56755 -3.34586e-009
log_selcoffs_ind[1](1,2)    -0.802222 8.91555e-008
log_selcoffs_ind[1](1,3)    -0.770644 -5.36876e-008
log_selcoffs_ind[1](1,4)    -0.505963 -1.80038e-007
log_selcoffs_ind[1](1,5)    -0.126191 2.09698e-008
log_selcoffs_ind[1](1,6)     0.255941 -1.15995e-007
log_selcoffs_ind[1](1,7)      0.53634 -4.56433e-008
log_selcoffs_ind[1](1,8)     0.711113 2.30377e-007
repl_F    0.0288505 8.58184e-007
