
SB0 SB40 SB35 MeanRec HarMeanRec Bnow
182.55 73.0198 63.8923 0.227488 0.0785663 81.8256 
CV Recruit
1.37677 
Alternative 1 Alternative  Stock: ai22_2
Catch ai22_2
Year C0 Cabc Cofl LowCI_Catch Median_Catch Mean_Catch UpperCI_Catch Stdev_Catch 
2036 182.55 73.0198 63.8923 38.9708 65.9471 76.0892 148.51 36.1712 

Fishing_mortalityai22_2
Year F0 Fabc Fofl LowCI_F Median_F Mean_F UpperCI_F Stdev_F 
2022  0 0.411432 0.526075 0.019542 0.019542 0.019542 0.019542 2.42861e-017 
2023  0 0.411432 0.526075 0.0111949 0.0112662 0.0112548 0.0112749 3.25007e-005 
2024  0 0.411432 0.526075 0.411432 0.411432 0.411432 0.411432 1.02141e-014 
2025  0 0.411432 0.526075 0.376508 0.37781 0.379461 0.388251 0.00448416 
2026  0 0.411432 0.526075 0.329907 0.349167 0.359984 0.411432 0.0281263 
2027  0 0.411432 0.526075 0.280989 0.342163 0.348825 0.411432 0.0477188 
2028  0 0.411432 0.526075 0.242101 0.349841 0.344848 0.411432 0.0628351 
2029  0 0.411432 0.526075 0.218793 0.367157 0.345729 0.411432 0.0732795 
2030  0 0.411432 0.526075 0.211512 0.372861 0.344467 0.411432 0.0818094 
2031  0 0.411432 0.526075 0.211174 0.383673 0.345339 0.411432 0.0822717 
2032  0 0.411432 0.526075 0.207702 0.384046 0.345003 0.411432 0.0868597 
2033  0 0.411432 0.526075 0.208113 0.387138 0.345418 0.411432 0.0847951 
2034  0 0.411432 0.526075 0.207168 0.383289 0.344385 0.411432 0.0861717 
2035  0 0.411432 0.526075 0.208663 0.37436 0.343956 0.411432 0.0812034 
2036  0 0.411432 0.526075 0.209485 0.369483 0.341452 0.411432 0.084762 

Total_Biomassai22_2
Year B100 Babc Bofl LowCI_Biom Median_Biom Mean_Biom UpperCI_Biom Stdev_Biom 
2022 1226.45 364.526 341.38 295.203 295.203 295.203 295.203 2.44427e-012 
2023 1226.45 364.526 341.38 295.529 304.897 317.399 382.472 35.7554 
2024 1226.45 364.526 341.38 297.529 326.332 347.13 475.463 61.9491 
2025 1226.45 364.526 341.38 250.034 308.848 336.442 519.425 95.5928 
2026 1226.45 364.526 341.38 219.801 312.501 344.518 583.493 123.926 
2027 1226.45 364.526 341.38 200.174 319.69 357.44 631.329 147.844 
2028 1226.45 364.526 341.38 186.431 332.07 369.296 685.483 165.975 
2029 1226.45 364.526 341.38 187.03 334.359 377.431 691.289 172.342 
2030 1226.45 364.526 341.38 177.197 344.669 380.677 694.158 174.095 
2031 1226.45 364.526 341.38 177.408 342.664 381.919 692.322 171.525 
2032 1226.45 364.526 341.38 177.375 343.923 378.406 704.839 167.493 
2033 1226.45 364.526 341.38 177.694 340.961 375.024 688.635 165.251 
2034 1226.45 364.526 341.38 179.648 337.963 372.353 684.152 161.402 
2035 1226.45 364.526 341.38 180.863 335.687 370.241 688.692 160.407 
2036 1226.45 364.526 341.38 183.093 337.533 370.612 666.873 160.263 
Alternative 2 Alternative  Stock: ai22_2
Catch ai22_2
Year C0 Cabc Cofl LowCI_Catch Median_Catch Mean_Catch UpperCI_Catch Stdev_Catch 
2022  0 45.8016 48.8559 3 3 3 3 5.01821e-014 
2023  0 45.8016 48.8559 1.67 1.67 1.67 1.67 3.58997e-007 
2024  0 45.8016 48.8559 51.628 51.8268 51.9918 52.8604 0.4919 
2025  0 45.8016 48.8559 38.3601 39.0484 39.6046 42.6465 1.72111 
2026  0 45.8016 48.8559 31.2583 34.2985 36.4965 47.656 5.8643 
2027  0 45.8016 48.8559 25.2794 33.5096 37.1972 57.9492 12.0631 
2028  0 45.8016 48.8559 20.1448 35.311 39.6844 74.5209 19.1095 
2029  0 45.8016 48.8559 16.3846 37.3284 42.3011 87.4369 23.7253 
2030  0 45.8016 48.8559 14.3856 39.1495 44.0317 91.6465 26.1391 
2031  0 45.8016 48.8559 14.9607 39.8661 45.0525 93.6045 27.0796 
2032  0 45.8016 48.8559 14.3008 40.1468 45.3544 94.1379 27.5588 
2033  0 45.8016 48.8559 13.9238 40.2566 45.222 93.8535 27.1822 
2034  0 45.8016 48.8559 13.5181 40.5194 44.7741 92.8404 26.3464 
2035  0 45.8016 48.8559 14.2461 39.0887 44.2361 92.0824 25.7816 
2036  0 45.8016 48.8559 13.9191 38.6883 43.5102 91.7062 25.8077 

Spawning_Biomass ai22_2
Year SSB100 SSBabc SSBofl LowCI_SSB Median_SSB Mean_SSB UpperCI_SSB Stdev_SSB 
2022 182.55 73.0198 63.8923 78.2401 78.2401 78.2401 78.2401 1.23634e-012 
2023 182.55 73.0198 63.8923 77.4734 77.4735 77.4736 77.4742 0.00034184 
2024 182.55 73.0198 63.8923 77.8673 77.8733 77.8813 77.9228 0.022789 
2025 182.55 73.0198 63.8923 67.1315 67.351 67.6355 69.1114 0.820846 
2026 182.55 73.0198 63.8923 59.2744 62.5217 66.3923 86.9909 11.4945 
2027 182.55 73.0198 63.8923 51.0268 61.3409 68.9507 113.401 23.7815 
2028 182.55 73.0198 63.8923 44.47 62.6353 72.7344 137.505 32.5987 
2029 182.55 73.0198 63.8923 40.5402 65.555 75.9877 146.337 35.7087 
2030 182.55 73.0198 63.8923 39.3126 66.5166 78.1133 151.412 38.0773 
2031 182.55 73.0198 63.8923 39.2556 68.3395 79.0229 152.657 39.6478 
2032 182.55 73.0198 63.8923 38.6703 68.4025 79.1493 152.076 39.2681 
2033 182.55 73.0198 63.8923 38.7395 68.9238 78.7621 148.672 37.944 
2034 182.55 73.0198 63.8923 38.5803 68.2748 78.2719 152.266 36.5821 
2035 182.55 73.0198 63.8923 38.8323 66.7693 77.1681 145.259 36.678 
2036 182.55 73.0198 63.8923 38.9708 65.9471 76.0892 148.51 36.1712 

Fishing_mortalityai22_2
Year F0 Fabc Fofl LowCI_F Median_F Mean_F UpperCI_F Stdev_F 
2022  0 0.411432 0.526075 0.019542 0.019542 0.019542 0.019542 2.42861e-017 
2023  0 0.411432 0.526075 0.0111949 0.0112662 0.0112548 0.0112749 3.25007e-005 
2024  0 0.411432 0.526075 0.411432 0.411432 0.411432 0.411432 1.02141e-014 
2025  0 0.411432 0.526075 0.376508 0.37781 0.379461 0.388251 0.00448416 
2026  0 0.411432 0.526075 0.329907 0.349167 0.359984 0.411432 0.0281263 
2027  0 0.411432 0.526075 0.280989 0.342163 0.348825 0.411432 0.0477188 
2028  0 0.411432 0.526075 0.242101 0.349841 0.344848 0.411432 0.0628351 
2029  0 0.411432 0.526075 0.218793 0.367157 0.345729 0.411432 0.0732795 
2030  0 0.411432 0.526075 0.211512 0.372861 0.344467 0.411432 0.0818094 
2031  0 0.411432 0.526075 0.211174 0.383673 0.345339 0.411432 0.0822717 
2032  0 0.411432 0.526075 0.207702 0.384046 0.345003 0.411432 0.0868597 
2033  0 0.411432 0.526075 0.208113 0.387138 0.345418 0.411432 0.0847951 
2034  0 0.411432 0.526075 0.207168 0.383289 0.344385 0.411432 0.0861717 
2035  0 0.411432 0.526075 0.208663 0.37436 0.343956 0.411432 0.0812034 
2036  0 0.411432 0.526075 0.209485 0.369483 0.341452 0.411432 0.084762 

Total_Biomassai22_2
Year B100 Babc Bofl LowCI_Biom Median_Biom Mean_Biom UpperCI_Biom Stdev_Biom 
2022 1226.45 364.526 341.38 295.203 295.203 295.203 295.203 2.44427e-012 
2023 1226.45 364.526 341.38 295.529 304.897 317.399 382.472 35.7554 
2024 1226.45 364.526 341.38 297.529 326.332 347.13 475.463 61.9491 
2025 1226.45 364.526 341.38 250.034 308.848 336.442 519.425 95.5928 
2026 1226.45 364.526 341.38 219.801 312.501 344.518 583.493 123.926 
2027 1226.45 364.526 341.38 200.174 319.69 357.44 631.329 147.844 
2028 1226.45 364.526 341.38 186.431 332.07 369.296 685.483 165.975 
2029 1226.45 364.526 341.38 187.03 334.359 377.431 691.289 172.342 
2030 1226.45 364.526 341.38 177.197 344.669 380.677 694.158 174.095 
2031 1226.45 364.526 341.38 177.408 342.664 381.919 692.322 171.525 
2032 1226.45 364.526 341.38 177.375 343.923 378.406 704.839 167.493 
2033 1226.45 364.526 341.38 177.694 340.961 375.024 688.635 165.251 
2034 1226.45 364.526 341.38 179.648 337.963 372.353 684.152 161.402 
2035 1226.45 364.526 341.38 180.863 335.687 370.241 688.692 160.407 
2036 1226.45 364.526 341.38 183.093 337.533 370.612 666.873 160.263 
Alternative 3 Alternative  Stock: ai22_2
Catch ai22_2
Year C0 Cabc Cofl LowCI_Catch Median_Catch Mean_Catch UpperCI_Catch Stdev_Catch 
2022  0 45.8016 48.8559 3 3 3 3 5.01821e-014 
2023  0 45.8016 48.8559 1.67 1.67 1.67 1.67 3.58997e-007 
2024  0 45.8016 48.8559 3.92214 3.93519 3.94606 4.00324 0.0323648 
2025  0 45.8016 48.8559 4.03748 4.07971 4.10827 4.26965 0.09292 
2026  0 45.8016 48.8559 4.3273 4.44798 4.53561 5.02286 0.277785 
2027  0 45.8016 48.8559 4.52429 4.86127 5.08168 6.34417 0.718904 
2028  0 45.8016 48.8559 4.48703 5.2401 5.66325 8.28879 1.41715 
2029  0 45.8016 48.8559 4.26024 5.62578 6.19919 10.4354 2.12257 
2030  0 45.8016 48.8559 3.95587 5.98993 6.69261 11.7423 2.71388 
2031  0 45.8016 48.8559 3.80023 6.37761 7.08429 12.6368 3.00124 
2032  0 45.8016 48.8559 3.78715 6.62359 7.37197 13.1997 3.19864 
2033  0 45.8016 48.8559 3.84558 6.84663 7.56287 13.5581 3.31925 
2034  0 45.8016 48.8559 3.71431 7.00248 7.68057 13.6513 3.30754 
2035  0 45.8016 48.8559 3.79929 7.08819 7.75153 13.8759 3.2674 
2036  0 45.8016 48.8559 3.8382 7.17055 7.78564 13.7224 3.21284 

Spawning_Biomass ai22_2
Year SSB100 SSBabc SSBofl LowCI_SSB Median_SSB Mean_SSB UpperCI_SSB Stdev_SSB 
2022 182.55 73.0198 63.8923 78.2401 78.2401 78.2401 78.2401 1.23634e-012 
2023 182.55 73.0198 63.8923 77.4734 77.4735 77.4736 77.4742 0.00034184 
2024 182.55 73.0198 63.8923 81.7282 81.7342 81.7422 81.7839 0.0229216 
2025 182.55 73.0198 63.8923 87.4024 87.6345 87.9348 89.495 0.863807 
2026 182.55 73.0198 63.8923 89.0319 92.5376 96.7087 118.745 12.2217 
2027 182.55 73.0198 63.8923 86.1023 98.292 106.985 156.853 27.0093 
2028 182.55 73.0198 63.8923 81.9044 106.024 117.8 199.124 40.6359 
2029 182.55 73.0198 63.8923 78.4427 115.135 127.8 222.414 48.557 
2030 182.55 73.0198 63.8923 76.8366 122.832 136.419 238.884 55.3335 
2031 182.55 73.0198 63.8923 75.5796 129.636 143.173 258.209 61.0418 
2032 182.55 73.0198 63.8923 76.947 134.458 148.057 262.08 63.6789 
2033 182.55 73.0198 63.8923 75.9961 138.225 151.314 267.968 64.3759 
2034 182.55 73.0198 63.8923 74.9612 140.84 153.541 276.759 63.7659 
2035 182.55 73.0198 63.8923 74.753 141.924 154.306 273.754 63.6274 
2036 182.55 73.0198 63.8923 76.3805 141.912 154.453 269.685 63.1307 

Fishing_mortalityai22_2
Year F0 Fabc Fofl LowCI_F Median_F Mean_F UpperCI_F Stdev_F 
2022  0 0.411432 0.526075 0.019542 0.019542 0.019542 0.019542 2.42861e-017 
2023  0 0.411432 0.526075 0.0111949 0.0112662 0.0112548 0.0112749 3.25007e-005 
2024  0 0.411432 0.526075 0.0269599 0.0269599 0.0269599 0.0269599 3.81639e-016 
2025  0 0.411432 0.526075 0.0269599 0.0269599 0.0269599 0.0269599 3.81639e-016 
2026  0 0.411432 0.526075 0.0269599 0.0269599 0.0269599 0.0269599 3.81639e-016 
2027  0 0.411432 0.526075 0.0269599 0.0269599 0.0269599 0.0269599 3.81639e-016 
2028  0 0.411432 0.526075 0.0269599 0.0269599 0.0269599 0.0269599 3.81639e-016 
2029  0 0.411432 0.526075 0.0269599 0.0269599 0.0269599 0.0269599 3.81639e-016 
2030  0 0.411432 0.526075 0.0269599 0.0269599 0.0269599 0.0269599 3.81639e-016 
2031  0 0.411432 0.526075 0.0269599 0.0269599 0.0269599 0.0269599 3.81639e-016 
2032  0 0.411432 0.526075 0.0269599 0.0269599 0.0269599 0.0269599 3.81639e-016 
2033  0 0.411432 0.526075 0.0269599 0.0269599 0.0269599 0.0269599 3.81639e-016 
2034  0 0.411432 0.526075 0.0269599 0.0269599 0.0269599 0.0269599 3.81639e-016 
2035  0 0.411432 0.526075 0.0269599 0.0269599 0.0269599 0.0269599 3.81639e-016 
2036  0 0.411432 0.526075 0.0269599 0.0269599 0.0269599 0.0269599 3.81639e-016 

Total_Biomassai22_2
Year B100 Babc Bofl LowCI_Biom Median_Biom Mean_Biom UpperCI_Biom Stdev_Biom 
2022 1226.45 364.526 341.38 295.203 295.203 295.203 295.203 2.44427e-012 
2023 1226.45 364.526 341.38 295.529 304.897 317.399 382.472 35.7554 
2024 1226.45 364.526 341.38 297.529 326.332 347.13 475.463 61.9491 
2025 1226.45 364.526 341.38 293.303 352.284 380.158 564.849 96.1711 
2026 1226.45 364.526 341.38 287.616 381.769 414.461 662.155 126.318 
2027 1226.45 364.526 341.38 281.308 407.327 446.693 734.166 154.988 
2028 1226.45 364.526 341.38 275.857 432.217 475.146 823.566 181.341 
2029 1226.45 364.526 341.38 275.799 456.896 498.776 870.731 197.246 
2030 1226.45 364.526 341.38 275.249 478.539 516.63 883.99 207.455 
2031 1226.45 364.526 341.38 273.562 488.25 530.779 911.898 211.586 
2032 1226.45 364.526 341.38 271.252 501.177 537.783 931.452 212.57 
2033 1226.45 364.526 341.38 267.897 504.712 542.327 943.636 212.608 
2034 1226.45 364.526 341.38 274.244 511.121 545.465 939.403 208.837 
2035 1226.45 364.526 341.38 283.227 515.055 547.32 945.341 206.499 
2036 1226.45 364.526 341.38 285.884 513.598 550.258 933.319 203.907 
Alternative 4 Alternative  Stock: ai22_2
Catch ai22_2
Year C0 Cabc Cofl LowCI_Catch Median_Catch Mean_Catch UpperCI_Catch Stdev_Catch 
2022  0 45.8016 48.8559 3 3 3 3 5.01821e-014 
2023  0 45.8016 48.8559 1.67 1.67 1.67 1.67 3.58997e-007 
2024  0 45.8016 48.8559 22.6771 22.7567 22.8229 23.1714 0.197276 
2025  0 45.8016 48.8559 21.2745 21.531 21.7042 22.6823 0.563672 
2026  0 45.8016 48.8559 21.2342 21.9628 22.4856 25.4033 1.66402 
2027  0 45.8016 48.8559 20.8111 22.7974 24.0793 31.4364 4.18804 
2028  0 45.8016 48.8559 19.3352 23.6243 25.9488 40.6812 7.87861 
2029  0 45.8016 48.8559 17.1787 24.6157 27.6602 49.9629 11.1382 
2030  0 45.8016 48.8559 15.2093 25.7908 29.1766 53.8516 13.4132 
2031  0 45.8016 48.8559 14.4859 26.7155 30.2087 57.1433 14.4132 
2032  0 45.8016 48.8559 14.1995 27.1482 30.8241 57.6969 15.0233 
2033  0 45.8016 48.8559 13.7782 27.6706 31.0502 58.7982 15.2796 
2034  0 45.8016 48.8559 13.7742 27.9032 31.0985 59.0118 14.869 
2035  0 45.8016 48.8559 13.6622 27.9456 31.0011 59.5322 14.5185 
2036  0 45.8016 48.8559 13.8644 27.7339 30.8015 57.865 14.282 

Spawning_Biomass ai22_2
Year SSB100 SSBabc SSBofl LowCI_SSB Median_SSB Mean_SSB UpperCI_SSB Stdev_SSB 
2022 182.55 73.0198 63.8923 78.2401 78.2401 78.2401 78.2401 1.23634e-012 
2023 182.55 73.0198 63.8923 77.4734 77.4735 77.4736 77.4742 0.00034184 
2024 182.55 73.0198 63.8923 80.3208 80.3268 80.3348 80.3765 0.0228734 
2025 182.55 73.0198 63.8923 79.1631 79.3941 79.6931 81.2463 0.859977 
2026 182.55 73.0198 63.8923 75.4673 78.9299 83.0408 104.768 12.0529 
2027 182.55 73.0198 63.8923 68.2078 79.9984 88.4618 136.927 26.1182 
2028 182.55 73.0198 63.8923 60.7721 83.76 94.6633 172.577 38.0787 
2029 182.55 73.0198 63.8923 54.8357 89.2482 100.249 183.988 44.0692 
2030 182.55 73.0198 63.8923 51.8837 93.0008 104.668 196.708 48.7387 
2031 182.55 73.0198 63.8923 50.0476 94.7672 107.571 204.09 52.2065 
2032 182.55 73.0198 63.8923 50.3191 97.4324 109.206 205.933 53.0281 
2033 182.55 73.0198 63.8923 48.2292 97.602 109.842 206.575 52.3665 
2034 182.55 73.0198 63.8923 47.8394 98.5603 109.992 208.363 50.9435 
2035 182.55 73.0198 63.8923 48.2153 98.3253 109.155 202.271 50.5975 
2036 182.55 73.0198 63.8923 48.245 97.4723 108.081 200.511 50.0072 

Fishing_mortalityai22_2
Year F0 Fabc Fofl LowCI_F Median_F Mean_F UpperCI_F Stdev_F 
2022  0 0.411432 0.526075 0.019542 0.019542 0.019542 0.019542 2.42861e-017 
2023  0 0.411432 0.526075 0.0111949 0.0112662 0.0112548 0.0112749 3.25007e-005 
2024  0 0.411432 0.526075 0.164574 0.164574 0.164574 0.164574 9.71445e-016 
2025  0 0.411432 0.526075 0.164574 0.164574 0.164574 0.164574 9.71445e-016 
2026  0 0.411432 0.526075 0.164574 0.164574 0.164574 0.164574 9.71445e-016 
2027  0 0.411432 0.526075 0.164574 0.164574 0.164574 0.164574 9.71445e-016 
2028  0 0.411432 0.526075 0.164574 0.164574 0.164574 0.164574 9.71445e-016 
2029  0 0.411432 0.526075 0.164574 0.164574 0.164574 0.164574 9.71445e-016 
2030  0 0.411432 0.526075 0.164574 0.164574 0.164574 0.164574 9.71445e-016 
2031  0 0.411432 0.526075 0.164574 0.164574 0.164245 0.164574 0.00735261 
2032  0 0.411432 0.526075 0.164574 0.164574 0.16408 0.164574 0.00900056 
2033  0 0.411432 0.526075 0.164574 0.164574 0.163422 0.164574 0.013721 
2034  0 0.411432 0.526075 0.164574 0.164574 0.163751 0.164574 0.011608 
2035  0 0.411432 0.526075 0.164574 0.164574 0.163916 0.164574 0.0103877 
2036  0 0.411432 0.526075 0.164574 0.164574 0.16408 0.164574 0.00900056 

Total_Biomassai22_2
Year B100 Babc Bofl LowCI_Biom Median_Biom Mean_Biom UpperCI_Biom Stdev_Biom 
2022 1226.45 364.526 341.38 295.203 295.203 295.203 295.203 2.44427e-012 
2023 1226.45 364.526 341.38 295.529 304.897 317.399 382.472 35.7554 
2024 1226.45 364.526 341.38 297.529 326.332 347.13 475.463 61.9491 
2025 1226.45 364.526 341.38 276.286 335.223 362.997 547.075 95.9635 
2026 1226.45 364.526 341.38 257.73 351.356 383.855 628.67 125.516 
2027 1226.45 364.526 341.38 241.223 364.767 404.413 688.587 152.723 
2028 1226.45 364.526 341.38 226.941 381.415 422.164 761.002 176.197 
2029 1226.45 364.526 341.38 223.366 393.748 435.83 791.089 188.261 
2030 1226.45 364.526 341.38 215.704 408.345 444.425 787.118 194.542 
2031 1226.45 364.526 341.38 210.456 410.006 450.15 803.122 195.099 
2032 1226.45 364.526 341.38 207.999 414.573 450.034 818.058 193.071 
2033 1226.45 364.526 341.38 209.801 413.694 448.896 814.341 191.205 
2034 1226.45 364.526 341.38 214.543 412.192 447.592 796.468 186.511 
2035 1226.45 364.526 341.38 214.987 409.035 446.021 807.722 184.307 
2036 1226.45 364.526 341.38 216.929 414.435 446.344 776.21 182.536 
Alternative 5 Alternative  Stock: ai22_2
Catch ai22_2
Year C0 Cabc Cofl LowCI_Catch Median_Catch Mean_Catch UpperCI_Catch Stdev_Catch 
2022  0 45.8016 48.8559 3 3 3 3 5.01821e-014 
2023  0 45.8016 48.8559 1.67 1.67 1.67 1.67 3.58997e-007 
2024  0 45.8016 48.8559 0 0 0 0 0 
2025  0 45.8016 48.8559 0 0 0 0 0 
2026  0 45.8016 48.8559 0 0 0 0 0 
2027  0 45.8016 48.8559 0 0 0 0 0 
2028  0 45.8016 48.8559 0 0 0 0 0 
2029  0 45.8016 48.8559 0 0 0 0 0 
2030  0 45.8016 48.8559 0 0 0 0 0 
2031  0 45.8016 48.8559 0 0 0 0 0 
2032  0 45.8016 48.8559 0 0 0 0 0 
2033  0 45.8016 48.8559 0 0 0 0 0 
2034  0 45.8016 48.8559 0 0 0 0 0 
2035  0 45.8016 48.8559 0 0 0 0 0 
2036  0 45.8016 48.8559 0 0 0 0 0 

Spawning_Biomass ai22_2
Year SSB100 SSBabc SSBofl LowCI_SSB Median_SSB Mean_SSB UpperCI_SSB Stdev_SSB 
2022 182.55 73.0198 63.8923 78.2401 78.2401 78.2401 78.2401 1.23634e-012 
2023 182.55 73.0198 63.8923 77.4734 77.4735 77.4736 77.4742 0.00034184 
2024 182.55 73.0198 63.8923 82.0073 82.0133 82.0213 82.0631 0.0229311 
2025 182.55 73.0198 63.8923 89.1511 89.3834 89.684 91.2455 0.864563 
2026 182.55 73.0198 63.8923 92.0849 95.5992 99.7821 121.88 12.255 
2027 182.55 73.0198 63.8923 90.3539 102.628 111.361 161.51 27.188 
2028 182.55 73.0198 63.8923 87.205 111.506 123.503 205.512 41.1631 
2029 182.55 73.0198 63.8923 84.7199 121.843 134.847 229.502 49.5203 
2030 182.55 73.0198 63.8923 83.4714 130.83 144.815 249.788 56.825 
2031 182.55 73.0198 63.8923 82.7038 139.31 152.875 270.849 63.1543 
2032 182.55 73.0198 63.8923 84.6056 144.116 158.941 277.203 66.3443 
2033 182.55 73.0198 63.8923 84.1405 149.378 163.229 282.544 67.5011 
2034 182.55 73.0198 63.8923 83.7708 152.995 166.354 293.057 67.2351 
2035 182.55 73.0198 63.8923 83.2186 155.67 167.889 292.59 67.2735 
2036 182.55 73.0198 63.8923 84.1826 155.557 168.698 290.497 66.8748 

Fishing_mortalityai22_2
Year F0 Fabc Fofl LowCI_F Median_F Mean_F UpperCI_F Stdev_F 
2022  0 0.411432 0.526075 0.019542 0.019542 0.019542 0.019542 2.42861e-017 
2023  0 0.411432 0.526075 0.0111949 0.0112662 0.0112548 0.0112749 3.25007e-005 
2024  0 0.411432 0.526075 0 0 0 0 0 
2025  0 0.411432 0.526075 0 0 0 0 0 
2026  0 0.411432 0.526075 0 0 0 0 0 
2027  0 0.411432 0.526075 0 0 0 0 0 
2028  0 0.411432 0.526075 0 0 0 0 0 
2029  0 0.411432 0.526075 0 0 0 0 0 
2030  0 0.411432 0.526075 0 0 0 0 0 
2031  0 0.411432 0.526075 0 0 0 0 0 
2032  0 0.411432 0.526075 0 0 0 0 0 
2033  0 0.411432 0.526075 0 0 0 0 0 
2034  0 0.411432 0.526075 0 0 0 0 0 
2035  0 0.411432 0.526075 0 0 0 0 0 
2036  0 0.411432 0.526075 0 0 0 0 0 

Total_Biomassai22_2
Year B100 Babc Bofl LowCI_Biom Median_Biom Mean_Biom UpperCI_Biom Stdev_Biom 
2022 1226.45 364.526 341.38 295.203 295.203 295.203 295.203 2.44427e-012 
2023 1226.45 364.526 341.38 295.529 304.897 317.399 382.472 35.7554 
2024 1226.45 364.526 341.38 297.529 326.332 347.13 475.463 61.9491 
2025 1226.45 364.526 341.38 296.86 355.849 383.744 568.555 96.2119 
2026 1226.45 364.526 341.38 294.229 388.431 421.216 669.479 126.476 
2027 1226.45 364.526 341.38 290.655 416.892 456.477 744.603 155.441 
2028 1226.45 364.526 341.38 287.814 444.619 487.923 838.267 182.399 
2029 1226.45 364.526 341.38 289.344 472.095 514.516 886.029 199.172 
2030 1226.45 364.526 341.38 291.751 494.378 535.284 912.955 210.358 
2031 1226.45 364.526 341.38 290.481 508.208 552.246 934.541 215.489 
2032 1226.45 364.526 341.38 290.495 524.917 561.804 962.544 217.392 
2033 1226.45 364.526 341.38 288.568 528.369 568.56 978.687 218.132 
2034 1226.45 364.526 341.38 293.99 540.142 573.612 977.636 214.843 
2035 1226.45 364.526 341.38 302.648 541.207 577.106 994.592 212.686 
2036 1226.45 364.526 341.38 308.306 543.704 581.456 976.423 210.038 
Alternative 6 Alternative  Stock: ai22_2
Catch ai22_2
Year C0 Cabc Cofl LowCI_Catch Median_Catch Mean_Catch UpperCI_Catch Stdev_Catch 
2022  0 45.8016 48.8559 3 3 3 3 5.01821e-014 
2023  0 45.8016 48.8559 62.9878 63.0467 63.1253 63.5342 0.224721 
2024  0 45.8016 48.8559 35.2806 35.4756 35.6415 36.5083 0.489952 
2025  0 45.8016 48.8559 30.5709 31.2726 31.8441 34.9381 1.83057 
2026  0 45.8016 48.8559 28.6748 31.9736 34.912 51.9701 7.8005 
2027  0 45.8016 48.8559 24.6418 33.73 38.7924 66.226 15.1188 
2028  0 45.8016 48.8559 20.1488 36.5176 42.8045 85.7436 22.7949 
2029  0 45.8016 48.8559 16.5861 39.1033 45.9983 97.516 27.157 
2030  0 45.8016 48.8559 14.8046 40.7169 47.7268 100.117 29.0982 
2031  0 45.8016 48.8559 14.9949 41.1468 48.3923 101.906 30.0702 
2032  0 45.8016 48.8559 14.2041 41.0847 48.4915 104.427 30.235 
