ParName   Value   Gradient
Mest      0.20559 -9.40032e-006
mean_log_rec     -2.37774 2.00057e-006
log_Rzero     -2.75796 2.85782e-007
rec_dev(1963)    -0.651759 1.87653e-006
rec_dev(1964)    -0.735922 5.39669e-006
rec_dev(1965)    -0.806652 3.34203e-006
rec_dev(1966)    -0.812656 2.83005e-006
rec_dev(1967)    -0.730686 2.90165e-006
rec_dev(1968)    -0.203575 5.01077e-006
rec_dev(1969)  -0.00621973 7.04295e-006
rec_dev(1970)     0.103216 9.46734e-006
rec_dev(1971)     0.164323 1.24558e-005
rec_dev(1972)    -0.059675 8.61648e-006
rec_dev(1973)      1.10659 3.11611e-005
rec_dev(1974)     0.499669 1.21948e-005
rec_dev(1975)     0.901068 1.88341e-005
rec_dev(1976)     0.514755 1.53042e-005
rec_dev(1977)     0.564265 8.98066e-006
rec_dev(1978)     0.510539 3.52381e-006
rec_dev(1979)      2.81799 5.53616e-005
rec_dev(1980)    -0.742788    1.69e-006
rec_dev(1981)    -0.472052 1.06057e-006
rec_dev(1982)      1.43453  6.4655e-006
rec_dev(1983)     0.483927 3.42889e-006
rec_dev(1984)      1.85294 2.26405e-005
rec_dev(1985)     0.247505 4.63456e-006
rec_dev(1986)     0.188415 5.61613e-006
rec_dev(1987)      1.04128 4.30137e-007
rec_dev(1988)     0.374872 -9.89387e-006
rec_dev(1989)    -0.363008 -8.51168e-006
rec_dev(1990)      1.01625 -4.83156e-005
rec_dev(1991)    -0.785764 -9.82787e-006
rec_dev(1992)    -0.350695 -2.55974e-005
rec_dev(1993)     -0.50006 -2.20906e-005
rec_dev(1994)     0.317742 -5.43072e-005
rec_dev(1995)     -1.26027 -1.12354e-005
rec_dev(1996)    -0.499385 -2.18531e-005
rec_dev(1997)     -1.01448 -5.61402e-006
rec_dev(1998)     -1.30127 -3.8856e-006
rec_dev(1999)     -1.09974 -1.7866e-006
rec_dev(2000)     -0.19128 -1.27149e-005
rec_dev(2001)  -0.00644658 -1.05777e-005
rec_dev(2002)     -1.60528 -2.21268e-006
rec_dev(2003)     -1.78241 -4.56753e-007
rec_dev(2004)     -1.68883 -1.60765e-007
rec_dev(2005)      -2.0332 3.49653e-007
rec_dev(2006)     -1.17876 -1.14728e-006
rec_dev(2007)   -0.0695732 5.02805e-006
rec_dev(2008)    -0.662138 8.23979e-006
rec_dev(2009)     -1.94359 3.37684e-006
rec_dev(2010)     -0.17002 5.46662e-006
rec_dev(2011)     -1.03076 -3.7793e-006
rec_dev(2012)   0.00204456 1.39347e-005
rec_dev(2013)     0.313877 1.19703e-005
rec_dev(2014)    -0.270599 2.66103e-006
rec_dev(2015)    -0.344366 2.65384e-006
rec_dev(2016)    -0.189914 -2.33261e-006
rec_dev(2017)    -0.671395 -8.73419e-007
rec_dev(2018)     -1.19643 4.97314e-007
rec_dev(2019)    -0.417425 1.02588e-006
rec_dev(2020)    -0.204586 2.85091e-006
rec_dev(2021)   -0.0116315 -2.39573e-006
