Stock Alt Year Catch ABC OFL SSB TotBiom
ai22 1 2023 1.67 43.4133 52.3839 78.6282 264.173
ai22 1 2024 43.0924 43.0924 52.0436 77.3505 281.618
ai22 1 2025 33.704 33.704 40.5231 65.4753 266.546
ai22 1 2026 29.0087 29.0087 35.0435 61.3981 267.64
ai22 1 2027 28.6937 28.6937 34.7575 62.471 277.143
ai22 1 2028 30.6091 30.6091 37.1155 65.8166 288.346
ai22 1 2029 33.1341 33.1341 40.1792 69.1726 297.542
ai22 1 2030 35.1868 35.1868 42.7118 71.8385 303.216
ai22 1 2031 36.3958 36.3958 44.218 73.463 306.314
ai22 1 2032 37.1226 37.1226 45.0545 74.2218 306.434
ai22 1 2033 37.2627 37.2627 45.2571 74.371 305.575
ai22 1 2034 37.1724 37.1724 45.1452 74.2872 304.745
ai22 1 2035 36.9123 36.9123 44.8105 73.8092 303.924
ai22 1 2036 36.6724 36.6724 44.4882 73.3047 304.142
ai22 2 2023 1.67 0.0433753 52.3839 78.6282 264.173
ai22 2 2024 43.0924 0.0429111 52.0436 77.3505 281.618
ai22 2 2025 33.704 0.0331261 40.5231 65.4753 266.546
ai22 2 2026 29.0087 0.0268331 35.0435 61.3981 267.64
ai22 2 2027 28.6937 0.0225537 34.7575 62.471 277.143
ai22 2 2028 30.6091 0.0207143 37.1155 65.8166 288.346
ai22 2 2029 33.1341 0.0253654 40.1792 69.1726 297.542
ai22 2 2030 35.1868 0.0348176 42.7118 71.8385 303.216
ai22 2 2031 36.3958 0.0409921 44.218 73.463 306.314
ai22 2 2032 37.1226 0.0461216 45.0545 74.2218 306.434
ai22 2 2033 37.2627 0.0496065 45.2571 74.371 305.575
ai22 2 2034 37.1724 0.0511442 45.1452 74.2872 304.745
ai22 2 2035 36.9123 0.0498216 44.8105 73.8092 303.924
ai22 2 2036 36.6724 0.0470297 44.4882 73.3047 304.142
ai22 3 2023 1.67 43.4133 52.3839 78.6282 264.173
ai22 3 2024 4.15404 43.0924 52.0436 80.432 281.618
ai22 3 2025 4.21866 43.9385 53.12 82.5574 302.325
ai22 3 2026 4.47622 46.7074 56.4945 87.399 326.311
ai22 3 2027 4.84743 50.6393 61.2684 94.8489 351.475
ai22 3 2028 5.31256 55.509 67.1563 103.813 375.852
ai22 3 2029 5.81456 60.6716 73.3831 112.721 397.926
ai22 3 2030 6.32209 65.808 79.564 121.159 416.655
ai22 3 2031 6.74285 70.0684 84.6881 128.458 432.248
ai22 3 2032 7.07402 73.4208 88.7165 134.273 443.397
ai22 3 2033 7.32216 75.9193 91.7149 138.795 451.995
ai22 3 2034 7.50331 77.7614 93.9256 142.323 458.902
ai22 3 2035 7.63336 79.0758 95.5021 144.608 464.067
ai22 3 2036 7.72301 79.9894 96.5985 146.109 468.646
ai22 4 2023 1.67 43.4133 52.3839 78.6282 264.173
ai22 4 2024 20.3528 43.0924 52.0436 79.2203 281.618
ai22 4 2025 19.0727 40.508 48.9871 75.2729 287.445
ai22 4 2026 19.0263 40.3315 48.6585 75.2741 299.632
ai22 4 2027 19.7155 41.0009 49.5192 78.5236 314.78
ai22 4 2028 20.9697 43.1796 52.2273 83.6267 330.199
ai22 4 2029 22.4464 46.2719 55.9966 88.8343 343.824
ai22 4 2030 23.929 49.4359 59.813 93.5952 354.379
ai22 4 2031 25.0393 51.7964 62.6597 97.3249 362.194
ai22 4 2032 25.7723 53.4339 64.6567 99.9099 366.336
ai22 4 2033 26.2287 54.4453 65.8878 101.585 368.828
ai22 4 2034 26.4849 55.0194 66.5746 102.667 370.521
ai22 4 2035 26.621 55.2779 66.856 102.971 371.423
ai22 4 2036 26.6527 55.3659 66.9496 102.921 372.626
ai22 5 2023 1.67 43.4133 52.3839 78.6282 264.173
ai22 5 2024 0 43.0924 52.0436 80.7288 281.618
ai22 5 2025 0 44.8212 54.1834 84.449 306.14
ai22 5 2026 0 48.3956 58.5279 90.7168 333.502
ai22 5 2027 0 53.0917 64.2219 99.5271 361.814
ai22 5 2028 0 58.7079 71.0166 109.828 389.213
ai22 5 2029 0 64.6606 78.2022 120.078 414.28
ai22 5 2030 0 70.6009 85.3457 129.896 436.017
ai22 5 2031 0 75.6257 91.3853 138.578 454.587
ai22 5 2032 0 79.6786 96.2534 145.702 468.546
ai22 5 2033 0 82.8343 100.041 151.439 479.733
ai22 5 2034 0 85.2536 102.948 156.069 488.985
ai22 5 2035 0 87.0899 105.153 159.313 496.201
ai22 5 2036 0 88.4456 106.779 161.621 502.525
