Stock Alt Year Catch ABC OFL SSB TotBiom
ai22 4 2030 23.6051 48.6137 58.8255 92.3856 351.678
ai22 4 2031 24.7995 51.2147 61.9706 96.4583 360.263
ai22 4 2032 25.6172 53.0405 64.1732 99.2956 364.97
ai22 4 2033 26.1036 54.1561 65.5497 101.147 367.851
ai22 4 2034 26.4029 54.8225 66.3373 102.358 369.834
ai22 4 2035 26.5627 55.1374 66.6868 102.752 370.935
ai22 4 2036 26.6016 55.2562 66.8301 102.766 372.28
ai22 5 2023 0 43.4133 52.3839 78.747 264.173
ai22 5 2024 0 43.4506 52.4749 81.3741 283.134
ai22 5 2025 0 45.1351 54.5612 85.0148 307.44
ai22 5 2026 0 48.6668 58.8542 91.2029 334.601
ai22 5 2027 0 53.3209 64.4976 99.9397 362.733
ai22 5 2028 0 58.8982 71.2455 110.172 389.972
ai22 5 2029 0 64.8175 78.3908 120.362 414.901
ai22 5 2030 0 70.73 85.5011 130.129 436.526
ai22 5 2031 0 75.7313 91.5125 138.769 455.002
ai22 5 2032 0 79.7645 96.3568 145.857 468.883
ai22 5 2033 0 82.9043 100.126 151.565 480.007
ai22 5 2034 0 85.3103 103.017 156.172 489.207
ai22 5 2035 0 87.136 105.208 159.396 496.382
ai22 5 2036 0 88.483 106.824 161.689 502.672
ai22 6 2023 52.3839 43.4133 52.3839 74.5184 264.173
ai22 6 2024 33.3911 27.7107 33.3911 58.7285 235.611
ai22 6 2025 26.4409 21.8292 26.4409 52.7363 235.326
ai22 6 2026 26.3068 21.6816 26.3068 52.8382 247.357
ai22 6 2027 28.6871 23.6224 28.6871 56.006 262.136
ai22 6 2028 32.2611 26.5662 32.2611 60.1906 275.26
ai22 6 2029 35.6159 29.1976 35.6159 63.62 284.388
ai22 6 2030 37.8994 30.9713 37.8994 65.9407 289.061
ai22 6 2031 39.0364 31.9392 39.0364 67.0976 290.976
ai22 6 2032 39.5529 32.3864 39.5529 67.4535 290.117
ai22 6 2033 39.5007 32.2974 39.5007 67.3192 288.602
ai22 6 2034 39.2673 32.0822 39.2673 67.0603 287.39
ai22 6 2035 38.821 31.8167 38.821 66.5071 286.39
ai22 6 2036 38.4884 31.4714 38.4884 66.0136 286.651
ai22 7 2023 43.4133 43.4133 52.3839 75.3276 264.173
ai22 7 2024 30.822 30.822 37.0714 62.3596 243.746
ai22 7 2025 30.3739 25.1318 30.3739 56.393 244.866
ai22 7 2026 28.2578 23.3146 28.2578 54.7195 252.025
ai22 7 2027 29.6176 24.4002 29.6176 56.9449 264.296
ai22 7 2028 32.6668 26.905 32.6668 60.6238 276.163
ai22 7 2029 35.7706 29.364 35.7706 63.795 284.707
ai22 7 2030 37.9453 31.0274 37.9453 65.9975 289.137
ai22 7 2031 39.0403 31.9418 39.0403 67.1067 290.967
ai22 7 2032 39.5446 32.3794 39.5446 67.447 290.089
ai22 7 2033 39.4923 32.2905 39.4923 67.3109 288.578
ai22 7 2034 39.2617 32.0776 39.2617 67.0543 287.375
ai22 7 2035 38.8177 31.814 38.8177 66.5036 286.381
ai22 7 2036 38.4868 31.47 38.4868 66.0118 286.647
