ParName   Value   Gradient
Mest     0.193594 -0.000286998
mean_log_rec      -2.4658 6.98185e-006
log_Rzero      -2.7521 1.62403e-005
rec_dev(1963)    -0.711724 -6.5956e-007
rec_dev(1964)    -0.794861 9.17011e-006
rec_dev(1965)    -0.863279 3.08586e-006
rec_dev(1966)    -0.866677 5.65357e-006
rec_dev(1967)    -0.782584 4.28528e-006
rec_dev(1968)    -0.262831 3.40513e-006
rec_dev(1969)   -0.0565904 1.16607e-005
rec_dev(1970)    0.0623237 2.27563e-006
rec_dev(1971)     0.133251 -5.53118e-007
rec_dev(1972)   -0.0834992 1.38173e-005
rec_dev(1973)      1.08171 4.45319e-005
rec_dev(1974)      0.48094 1.77195e-005
rec_dev(1975)     0.885327 2.08696e-005
rec_dev(1976)       0.4993 -1.89395e-006
rec_dev(1977)     0.554249 1.90438e-005
rec_dev(1978)     0.481404 2.64122e-006
rec_dev(1979)      3.03415 7.52343e-005
rec_dev(1980)     -0.33162 1.52709e-005
rec_dev(1981)    -0.164266 8.62273e-007
rec_dev(1982)      1.61674 -1.11448e-005
rec_dev(1983)     0.671045 6.20626e-006
rec_dev(1984)      2.03787 -1.66049e-005
rec_dev(1985)     0.454709 -4.40464e-006
rec_dev(1986)     0.421718 -1.30924e-005
rec_dev(1987)       1.2401 2.18838e-005
rec_dev(1988)     0.583259 1.79866e-005
rec_dev(1989)   -0.0711088 4.44561e-006
rec_dev(1990)       1.2323 1.36468e-005
rec_dev(1991)    -0.452503 -4.1994e-006
rec_dev(1992)   -0.0814499 -9.16593e-007
rec_dev(1993)    -0.182622  9.5898e-006
rec_dev(1994)     0.618819 1.28686e-005
rec_dev(1995)     -0.80327 8.63721e-006
rec_dev(1996)    -0.135386  1.7788e-005
rec_dev(1997)    -0.565473 1.13307e-005
rec_dev(1998)    -0.804124 1.69003e-005
rec_dev(1999)    -0.606372 9.88352e-006
rec_dev(2000)     0.293585 5.10195e-005
rec_dev(2001)     0.487204 4.80634e-005
rec_dev(2002)    -0.991364  1.1636e-005
rec_dev(2003)     -1.11727 1.35362e-005
rec_dev(2004)     -1.04959  1.0163e-005
rec_dev(2005)     -1.32492 7.88909e-006
rec_dev(2006)    -0.673517 1.28283e-005
rec_dev(2007)     0.202961 3.75931e-005
rec_dev(2008)    -0.308679 1.34556e-005
rec_dev(2009)      -1.1946 8.66412e-006
rec_dev(2010)     0.232251  1.3855e-005
rec_dev(2011)    -0.781595 8.43342e-007
rec_dev(2012)     0.739455 6.15705e-006
rec_dev(2013)   -0.0606829  8.8481e-006
rec_dev(2014)    -0.190587 9.95394e-006
rec_dev(2015)   -0.0131073 1.11378e-006
rec_dev(2016)  -0.00441627 5.55327e-007
fmort(1,1978)     0.021997 6.72439e-005
fmort(1,1979)    0.0350807 6.06175e-006
fmort(1,1980)     0.165021 2.89075e-005
fmort(1,1981)     0.116846 1.45106e-005
fmort(1,1982)     0.141912 1.32626e-005
fmort(1,1983)     0.104045 3.48288e-006
fmort(1,1984)    0.0846548 3.69382e-005
fmort(1,1985)    0.0798336 1.17005e-005
fmort(1,1986)    0.0465934 2.06999e-005
fmort(1,1987)    0.0482719 5.36683e-006
fmort(1,1988)    0.0730255 -6.24389e-006
fmort(1,1989)    0.0213536 -4.42698e-005
fmort(1,1990)     0.173637 -3.15747e-005
fmort(1,1991)     0.191424 -2.32144e-005
fmort(1,1992)     0.123174 -1.23683e-005
fmort(1,1993)     0.155775 1.61952e-006
fmort(1,1994)     0.206576 7.42835e-006
fmort(1,1995)     0.227675  5.5388e-007
fmort(1,1996)       0.1479  2.3884e-006
fmort(1,1997)     0.119883 -1.3624e-005
fmort(1,1998)     0.154173 1.52047e-006
fmort(1,1999)   0.00542346 -9.25378e-006
fmort(1,2000)   0.00626656 4.25165e-005
fmort(1,2001)   0.00408678 -5.77813e-006
fmort(1,2002)   0.00596099 4.41529e-006
fmort(1,2003)   0.00855441 2.86752e-005
fmort(1,2004)   0.00600415 3.55931e-005
fmort(1,2005)   0.00795391  3.5231e-005
fmort(1,2006)   0.00729331 4.06499e-005
fmort(1,2007)    0.0112626 3.66592e-005
fmort(1,2008)   0.00588899 6.72847e-005
fmort(1,2009)   0.00898502 5.97729e-005
fmort(1,2010)    0.0075084 7.25628e-005
fmort(1,2011)   0.00723247  6.8984e-005
fmort(1,2012)   0.00570372 8.00787e-005
fmort(1,2013)    0.0167022 5.82605e-005
fmort(1,2014)    0.0131494 6.41595e-005
fmort(1,2015)   0.00498159  0.000109784
fmort(1,2016)   0.00643756  0.000106395
log_selcoffs_fsh[1](1,1)     -3.18612 7.46721e-008
log_selcoffs_fsh[1](1,2)     -2.46846 -8.75862e-008
log_selcoffs_fsh[1](1,3)     -1.50951   2.277e-008
log_selcoffs_fsh[1](1,4)    -0.446065 4.57818e-007
log_selcoffs_fsh[1](1,5)     0.064854 8.14371e-007
log_selcoffs_fsh[1](1,6)     0.424598 7.96667e-007
log_selcoffs_fsh[1](1,7)     0.687685 4.73675e-007
log_selcoffs_fsh[1](1,8)     0.886947 -2.66652e-006
log_selcoffs_fsh[1](2,1)     -3.23452 1.44023e-007
log_selcoffs_fsh[1](2,2)     -2.48722 -1.70523e-008
log_selcoffs_fsh[1](2,3)     -1.64731 2.57342e-008
log_selcoffs_fsh[1](2,4)    -0.739864 -3.03099e-007
log_selcoffs_fsh[1](2,5)    0.0351021 -5.57625e-007
log_selcoffs_fsh[1](2,6)     0.474232 -1.30783e-007
log_selcoffs_fsh[1](2,7)      0.74323 -1.45316e-007
log_selcoffs_fsh[1](2,8)     0.901183 6.84021e-007
log_selcoffs_fsh[1](3,1)     -3.25299 1.28261e-007
log_selcoffs_fsh[1](3,2)      -2.4695 -2.36515e-007
log_selcoffs_fsh[1](3,3)     -1.65826 -1.06389e-007
log_selcoffs_fsh[1](3,4)    -0.856446 7.48753e-008
log_selcoffs_fsh[1](3,5)    -0.118181 1.18319e-007
log_selcoffs_fsh[1](3,6)     0.484248 -3.45647e-007
log_selcoffs_fsh[1](3,7)     0.796402 6.30002e-007
log_selcoffs_fsh[1](3,8)     0.929222 -6.79326e-007
log_selcoffs_fsh[1](4,1)     -3.22478 -5.84769e-008
log_selcoffs_fsh[1](4,2)     -2.43805 7.70231e-008
log_selcoffs_fsh[1](4,3)     -1.63673 -1.65223e-008
log_selcoffs_fsh[1](4,4)     -0.86012 3.80883e-009
log_selcoffs_fsh[1](4,5)    -0.169409 3.43357e-007
log_selcoffs_fsh[1](4,6)     0.389331 8.39309e-008
log_selcoffs_fsh[1](4,7)     0.781675 2.90296e-007
log_selcoffs_fsh[1](4,8)      1.01156 -2.96525e-007
rec_dev_future(2017)            0            0
rec_dev_future(2018)            0            0
rec_dev_future(2019)            0            0
rec_dev_future(2020)            0            0
rec_dev_future(2021)            0            0
log_selcoffs_ind[1](1,1)    -0.561375 -1.76159e-007
log_selcoffs_ind[1](1,2)    -0.796884  2.2745e-007
log_selcoffs_ind[1](1,3)     -0.76643 -1.87019e-007
log_selcoffs_ind[1](1,4)    -0.503927  8.7797e-008
log_selcoffs_ind[1](1,5)    -0.126091 -9.11636e-008
log_selcoffs_ind[1](1,6)     0.255373 7.10999e-007
log_selcoffs_ind[1](1,7)     0.534649 7.74854e-008
log_selcoffs_ind[1](1,8)     0.708378 -1.03959e-006
repl_F  -0.00140843  5.6567e-007
