
SB0 SB40 SB35 MeanRec HarMeanRec Bnow
174.218 69.6872 60.9763 0.128356 0.0455739 82.8099 
CV Recruit
1.34775 
Alternative 1 Alternative  Stock: ai22
Catch ai22
Year C0 Cabc Cofl LowCI_Catch Median_Catch Mean_Catch UpperCI_Catch Stdev_Catch 
2034 1060.57 295.687 274.53 237.632 434.933 458.64 780.74 167.552 
2035 1060.57 295.687 274.53 247.907 437.838 463.86 780.232 166.888 
2036 1060.57 295.687 274.53 254.091 439.32 468.482 778.56 165.549 
Alternative 4 Alternative  Stock: ai22
Catch ai22
Year C0 Cabc Cofl LowCI_Catch Median_Catch Mean_Catch UpperCI_Catch Stdev_Catch 
2022  0 38.0719 40.258 3 3 3 3 3.95239e-014 
2023  0 38.0719 40.258 20.5155 20.5294 20.5473 20.64 0.0508891 
2024  0 38.0719 40.258 18.3235 18.3836 18.4331 18.6949 0.146417 
2025  0 38.0719 40.258 17.2575 17.4539 17.5847 18.3295 0.424016 
2026  0 38.0719 40.258 16.9199 17.4877 17.8859 20.095 1.26287 
2027  0 38.0719 40.258 16.3264 17.8859 18.8622 24.4531 3.19545 
2028  0 38.0719 40.258 15.2087 18.584 20.3443 31.5301 6.00828 
2029  0 38.0719 40.258 13.9273 19.7194 21.9947 38.8679 8.46581 
2030  0 38.0719 40.258 12.7597 21.0942 23.6051 42.4707 10.2406 
2031  0 38.0719 40.258 12.3899 22.1766 24.7995 45.4465 11.1522 
2032  0 38.0719 40.258 12.3108 22.9547 25.6172 46.7183 11.745 
2033  0 38.0719 40.258 12.3115 23.479 26.1036 47.577 12.038 
2034  0 38.0719 40.258 12.2927 24.0298 26.4029 48.2615 11.8394 
2035  0 38.0719 40.258 12.4198 24.1944 26.5627 49.0023 11.6203 
2036  0 38.0719 40.258 12.4194 24.2124 26.6016 48.5002 11.5208 

Spawning_Biomass ai22
Year SSB100 SSBabc SSBofl LowCI_SSB Median_SSB Mean_SSB UpperCI_SSB Stdev_SSB 
2022 174.218 69.6872 60.9763 79.8069 79.8069 79.8069 79.8069 1.7053e-012 
2023 174.218 69.6872 60.9763 77.2198 77.2198 77.2198 77.2198 1.3074e-012 
2024 174.218 69.6872 60.9763 72.0908 72.0944 72.0991 72.1233 0.0132972 
2025 174.218 69.6872 60.9763 69.3923 69.5526 69.7527 70.7932 0.572703 
2026 174.218 69.6872 60.9763 65.6359 68.1621 71.0801 86.4334 8.51348 
2027 174.218 69.6872 60.9763 60.2052 69.2057 75.3787 110.806 19.337 
2028 174.218 69.6872 60.9763 55.0366 72.814 81.3156 139.826 29.3923 
2029 174.218 69.6872 60.9763 51.0463 78.2117 87.1597 154.18 35.012 
2030 174.218 69.6872 60.9763 48.9823 82.7703 92.3856 164.529 39.5965 
2031 174.218 69.6872 60.9763 48.2787 86.8268 96.4583 177.109 43.2866 
2032 174.218 69.6872 60.9763 48.8056 89.5967 99.2956 182.648 44.7784 
2033 174.218 69.6872 60.9763 48.0029 91.6892 101.147 181.447 44.9393 
2034 174.218 69.6872 60.9763 47.7454 93.2856 102.358 187.335 44.2645 
2035 174.218 69.6872 60.9763 47.6131 94.2823 102.752 188.07 44.1706 
2036 174.218 69.6872 60.9763 48.7763 94.4247 102.766 184.633 44.1064 

Fishing_mortalityai22
Year F0 Fabc Fofl LowCI_F Median_F Mean_F UpperCI_F Stdev_F 
2022  0 0.305473 0.37995 0.018114 0.018114 0.018114 0.018114 1.04083e-017 
2023  0 0.305473 0.37995 0.134629 0.134629 0.134629 0.134629 9.15934e-016 
2024  0 0.305473 0.37995 0.134629 0.134629 0.134629 0.134629 9.15934e-016 
2025  0 0.305473 0.37995 0.134629 0.134629 0.134629 0.134629 9.15934e-016 
2026  0 0.305473 0.37995 0.134629 0.134629 0.134629 0.134629 9.15934e-016 
2027  0 0.305473 0.37995 0.134629 0.134629 0.134629 0.134629 9.15934e-016 
2028  0 0.305473 0.37995 0.134629 0.134629 0.134629 0.134629 9.15934e-016 
2029  0 0.305473 0.37995 0.134629 0.134629 0.134629 0.134629 9.15934e-016 
2030  0 0.305473 0.37995 0.134629 0.134629 0.134629 0.134629 9.15934e-016 
2031  0 0.305473 0.37995 0.134629 0.134629 0.134495 0.134629 0.00425523 
2032  0 0.305473 0.37995 0.134629 0.134629 0.13436 0.134629 0.00601479 
2033  0 0.305473 0.37995 0.134629 0.134629 0.133956 0.134629 0.00949591 
2034  0 0.305473 0.37995 0.134629 0.134629 0.134091 0.134629 0.00849767 
2035  0 0.305473 0.37995 0.134629 0.134629 0.13436 0.134629 0.00601479 
2036  0 0.305473 0.37995 0.134629 0.134629 0.13436 0.134629 0.00601479 

Total_Biomassai22
Year B100 Babc Bofl LowCI_Biom Median_Biom Mean_Biom UpperCI_Biom Stdev_Biom 
2022 1060.57 295.687 274.53 253.922 253.922 253.922 253.922 4.49063e-012 
2023 1060.57 295.687 274.53 251.941 257.294 264.173 299.847 19.5783 
2024 1060.57 295.687 274.53 234.572 252.591 264.488 336.797 37.2398 
2025 1060.57 295.687 274.53 219.277 257.048 274.407 390.089 61.2489 
2026 1060.57 295.687 274.53 206.672 268.069 289.877 452.049 83.4263 
2027 1060.57 295.687 274.53 195.604 282.778 307.58 502.62 105.116 
2028 1060.57 295.687 274.53 188.433 294.626 324.964 553.753 124.86 
2029 1060.57 295.687 274.53 182.972 312.646 340.058 593.033 137.301 
2030 1060.57 295.687 274.53 183.118 325.087 351.678 613.483 144.894 
2031 1060.57 295.687 274.53 180.195 331.674 360.263 621.179 147.823 
2032 1060.57 295.687 274.53 177.884 338.232 364.97 636 148.49 
2033 1060.57 295.687 274.53 179.509 342.22 367.851 646.398 147.962 
2034 1060.57 295.687 274.53 182.365 346.635 369.834 648.764 145.74 
2035 1060.57 295.687 274.53 186.761 345.985 370.935 650.539 144.581 
2036 1060.57 295.687 274.53 185.502 348.986 372.28 638.299 143.426 
Alternative 5 Alternative  Stock: ai22
Catch ai22
Year C0 Cabc Cofl LowCI_Catch Median_Catch Mean_Catch UpperCI_Catch Stdev_Catch 
2022  0 38.0719 40.258 3 3 3 3 3.95239e-014 
2023  0 38.0719 40.258 0 0 0 0 0 
2024  0 38.0719 40.258 0 0 0 0 0 
2025  0 38.0719 40.258 0 0 0 0 0 
2026  0 38.0719 40.258 0 0 0 0 0 
2027  0 38.0719 40.258 0 0 0 0 0 
2028  0 38.0719 40.258 0 0 0 0 0 
2029  0 38.0719 40.258 0 0 0 0 0 
2030  0 38.0719 40.258 0 0 0 0 0 
2031  0 38.0719 40.258 0 0 0 0 0 
2032  0 38.0719 40.258 0 0 0 0 0 
2033  0 38.0719 40.258 0 0 0 0 0 
2034  0 38.0719 40.258 0 0 0 0 0 
2035  0 38.0719 40.258 0 0 0 0 0 
2036  0 38.0719 40.258 0 0 0 0 0 

Spawning_Biomass ai22
Year SSB100 SSBabc SSBofl LowCI_SSB Median_SSB Mean_SSB UpperCI_SSB Stdev_SSB 
2022 174.218 69.6872 60.9763 79.8069 79.8069 79.8069 79.8069 1.7053e-012 
2023 174.218 69.6872 60.9763 78.747 78.747 78.747 78.747 2.84217e-013 
2024 174.218 69.6872 60.9763 81.3658 81.3695 81.3741 81.3984 0.0133296 
2025 174.218 69.6872 60.9763 84.6517 84.8133 85.0148 86.0632 0.577046 
2026 174.218 69.6872 60.9763 85.6509 88.2221 91.2029 106.872 8.68706 
2027 174.218 69.6872 60.9763 84.1563 93.4188 99.9397 136.765 20.2252 
2028 174.218 69.6872 60.9763 81.866 101.154 110.172 172.602 31.9602 
2029 174.218 69.6872 60.9763 79.9837 110.079 120.362 196.713 39.629 
2030 174.218 69.6872 60.9763 79.4042 118.656 130.129 214.928 46.6124 
2031 174.218 69.6872 60.9763 78.8106 127.846 138.769 238.214 53.0357 
2032 174.218 69.6872 60.9763 81.7148 133.94 145.857 248.056 56.9748 
2033 174.218 69.6872 60.9763 81.8035 141.061 151.565 256.032 59.196 
2034 174.218 69.6872 60.9763 81.473 144.704 156.172 264.229 60.0942 
2035 174.218 69.6872 60.9763 81.5218 149.436 159.396 269.371 60.8763 
2036 174.218 69.6872 60.9763 82.5115 151.39 161.689 277.636 61.2389 

Fishing_mortalityai22
Year F0 Fabc Fofl LowCI_F Median_F Mean_F UpperCI_F Stdev_F 
2022  0 0.305473 0.37995 0.018114 0.018114 0.018114 0.018114 1.04083e-017 
2023  0 0.305473 0.37995 0 0 0 0 0 
2024  0 0.305473 0.37995 0 0 0 0 0 
2025  0 0.305473 0.37995 0 0 0 0 0 
2026  0 0.305473 0.37995 0 0 0 0 0 
2027  0 0.305473 0.37995 0 0 0 0 0 
2028  0 0.305473 0.37995 0 0 0 0 0 
2029  0 0.305473 0.37995 0 0 0 0 0 
2030  0 0.305473 0.37995 0 0 0 0 0 
2031  0 0.305473 0.37995 0 0 0 0 0 
2032  0 0.305473 0.37995 0 0 0 0 0 
2033  0 0.305473 0.37995 0 0 0 0 0 
2034  0 0.305473 0.37995 0 0 0 0 0 
2035  0 0.305473 0.37995 0 0 0 0 0 
2036  0 0.305473 0.37995 0 0 0 0 0 

Total_Biomassai22
Year B100 Babc Bofl LowCI_Biom Median_Biom Mean_Biom UpperCI_Biom Stdev_Biom 
2022 1060.57 295.687 274.53 253.922 253.922 253.922 253.922 4.49063e-012 
2023 1060.57 295.687 274.53 251.941 257.294 264.173 299.847 19.5783 
2024 1060.57 295.687 274.53 253.183 271.237 283.134 355.512 37.2889 
2025 1060.57 295.687 274.53 252.117 290 307.44 423.919 61.5171 
2026 1060.57 295.687 274.53 250.814 312.766 334.601 497.996 84.2836 
2027 1060.57 295.687 274.53 248.574 336.947 362.733 561.042 107.467 
2028 1060.57 295.687 274.53 248.133 357.956 389.972 629.455 130.272 
2029 1060.57 295.687 274.53 248.454 385.695 414.901 687.731 147.007 
2030 1060.57 295.687 274.53 250.94 409.079 436.526 719.406 159.259 
2031 1060.57 295.687 274.53 251.931 424.653 455.002 751.82 166.818 
2032 1060.57 295.687 274.53 254.444 437.781 468.883 761.316 171.77 
2033 1060.57 295.687 274.53 254.023 451.806 480.007 800.746 174.579 
2034 1060.57 295.687 274.53 257.626 465.229 489.207 817.874 174.681 
2035 1060.57 295.687 274.53 269.511 471.576 496.382 821.625 174.456 
2036 1060.57 295.687 274.53 275.904 474.705 502.672 828.156 173.294 
Alternative 6 Alternative  Stock: ai22
Catch ai22
Year C0 Cabc Cofl LowCI_Catch Median_Catch Mean_Catch UpperCI_Catch Stdev_Catch 
2022  0 38.0719 40.258 3 3 3 3 3.95239e-014 
2023  0 38.0719 40.258 52.2943 52.3335 52.3839 52.6452 0.143398 
2024  0 38.0719 40.258 33.13 33.2735 33.3911 34.0175 0.349647 
2025  0 38.0719 40.258 25.601 26.0681 26.4409 28.4742 1.17147 
2026  0 38.0719 40.258 22.1472 24.2776 26.3068 38.4188 5.51164 
2027  0 38.0719 40.258 18.8612 24.902 28.6871 49.2881 10.854 
2028  0 38.0719 40.258 15.9949 27.6406 32.2611 62.7325 16.449 
2029  0 38.0719 40.258 13.8165 30.599 35.6159 73.6605 19.9048 
2030  0 38.0719 40.258 12.6461 33.107 37.8994 76.7965 21.7071 
2031  0 38.0719 40.258 13.231 33.982 39.0364 79.188 22.6087 
2032  0 38.0719 40.258 12.9552 34.4418 39.5529 80.0221 22.9145 
2033  0 38.0719 40.258 12.5015 34.5071 39.5007 81.0426 22.7058 
2034  0 38.0719 40.258 12.3535 35.0304 39.2673 79.6071 22.0502 
2035  0 38.0719 40.258 12.7608 33.6869 38.821 78.7391 21.7923 
2036  0 38.0719 40.258 12.5959 33.2961 38.4884 80.1009 21.8108 

Spawning_Biomass ai22
