ParName   Value   Gradient
Mest     0.188099 1.65702e-005
mean_log_rec     -2.51887 -7.0634e-007
log_Rzero     -2.72229 5.20169e-007
rec_dev(1963)    -0.731625 1.44108e-006
rec_dev(1964)    -0.813574 -1.45812e-006
rec_dev(1965)    -0.880194 -8.34771e-007
rec_dev(1966)    -0.881344 -9.19017e-007
rec_dev(1967)    -0.795263 -1.30267e-006
rec_dev(1968)    -0.275423 1.23488e-007
rec_dev(1969)   -0.0629906 3.72249e-007
rec_dev(1970)    0.0610189 6.97788e-006
rec_dev(1971)     0.137945 -3.36353e-006
rec_dev(1972)   -0.0792674 -1.74752e-006
rec_dev(1973)      1.08816 -4.10142e-006
rec_dev(1974)     0.487981 -1.42211e-006
rec_dev(1975)     0.894321 6.76484e-007
rec_dev(1976)     0.507937 -1.92071e-006
rec_dev(1977)      0.56075 -4.26336e-007
rec_dev(1978)     0.496978 -3.85815e-006
rec_dev(1979)      2.96442 5.61016e-006
rec_dev(1980)    -0.364558 2.14877e-006
rec_dev(1981)    -0.211549 3.65797e-006
rec_dev(1982)      1.53927 1.71324e-005
rec_dev(1983)     0.618302 3.87285e-006
rec_dev(1984)      1.95604  7.3259e-006
rec_dev(1985)      0.41138  1.3525e-005
rec_dev(1986)     0.372667 7.09338e-006
rec_dev(1987)      1.18349 7.42747e-006
rec_dev(1988)     0.541465 2.32259e-006
rec_dev(1989)    -0.109031 1.84606e-006
rec_dev(1990)      1.18588  5.9179e-006
rec_dev(1991)    -0.477404 2.53568e-006
rec_dev(1992)    -0.107093 1.96979e-006
rec_dev(1993)    -0.199065 4.97813e-007
rec_dev(1994)     0.625977  2.6747e-006
rec_dev(1995)    -0.794487 7.13758e-007
rec_dev(1996)    -0.115421 5.53825e-007
rec_dev(1997)    -0.524537 1.22124e-007
rec_dev(1998)    -0.770708 1.71291e-006
rec_dev(1999)    -0.591272 2.50637e-007
rec_dev(2000)     0.307362 -1.10915e-005
rec_dev(2001)     0.452342 -4.62308e-005
rec_dev(2002)    -0.993964 -3.0474e-007
rec_dev(2003)     -1.09983 -3.58214e-007
rec_dev(2004)    -0.868068 -2.44425e-006
rec_dev(2005)     -1.17331 -2.82407e-006
rec_dev(2006)    -0.627345 8.32338e-007
rec_dev(2007)    -0.198482 -3.33802e-007
rec_dev(2008)    -0.539624 -1.7095e-006
rec_dev(2009)    -0.770438 1.35131e-006
rec_dev(2010)     0.669052  -2.186e-006
rec_dev(2011)   -0.0121228 1.44046e-006
rec_dev(2012)  -0.00360819 1.57283e-007
fmort(1,1978)    0.0218004 -2.39567e-005
fmort(1,1979)    0.0348351 -1.20992e-006
fmort(1,1980)      0.16449 2.57251e-006
fmort(1,1981)     0.116599  8.0275e-006
fmort(1,1982)     0.141943 -8.78281e-006
fmort(1,1983)     0.104083  8.8125e-006
fmort(1,1984)    0.0846371 8.77601e-006
fmort(1,1985)    0.0799945 -2.39872e-005
fmort(1,1986)    0.0468788 2.93959e-007
fmort(1,1987)    0.0484669 -8.59959e-007
fmort(1,1988)    0.0731945 -2.03362e-006
fmort(1,1989)    0.0213699 -1.27262e-005
fmort(1,1990)     0.173907 -7.64352e-007
fmort(1,1991)     0.191203  2.2036e-006
fmort(1,1992)      0.12225 6.10369e-006
fmort(1,1993)     0.153727 3.45261e-006
fmort(1,1994)     0.202469 -3.60993e-006
fmort(1,1995)     0.221061 5.34566e-007
fmort(1,1996)     0.142138 3.40649e-006
fmort(1,1997)     0.114037 1.00127e-005
fmort(1,1998)     0.144549 2.22366e-006
fmort(1,1999)   0.00502528 2.35658e-005
fmort(1,2000)   0.00578561 3.08487e-005
fmort(1,2001)   0.00376508 2.49738e-006
fmort(1,2002)   0.00546169 1.15052e-005
fmort(1,2003)   0.00781052 1.02376e-005
fmort(1,2004)   0.00547079 3.17264e-005
fmort(1,2005)   0.00724827 1.71355e-005
fmort(1,2006)   0.00666444 -2.13219e-005
fmort(1,2007)    0.0103182 -4.72883e-005
fmort(1,2008)    0.0053812 -5.47767e-005
fmort(1,2009)   0.00815092 -4.24242e-005
fmort(1,2010)   0.00677239 -4.94366e-005
fmort(1,2011)   0.00657175 -3.86684e-005
fmort(1,2012)   0.00532014 -5.02271e-006
log_selcoffs_fsh[1](1,1)     -3.14158 -2.18747e-008
log_selcoffs_fsh[1](1,2)     -2.43755 -7.19286e-008
log_selcoffs_fsh[1](1,3)     -1.48889 1.67892e-007
log_selcoffs_fsh[1](1,4)    -0.431746 -2.16554e-007
log_selcoffs_fsh[1](1,5)    0.0750372 8.00959e-008
log_selcoffs_fsh[1](1,6)     0.430861 -5.30296e-008
log_selcoffs_fsh[1](1,7)     0.685251 9.55604e-009
log_selcoffs_fsh[1](1,8)     0.872815 6.29319e-008
log_selcoffs_fsh[1](2,1)     -3.17938 -7.23817e-008
log_selcoffs_fsh[1](2,2)     -2.45191 1.71702e-007
log_selcoffs_fsh[1](2,3)     -1.62792 -2.0221e-007
log_selcoffs_fsh[1](2,4)    -0.729774 5.63907e-008
log_selcoffs_fsh[1](2,5)    0.0404241 1.66158e-007
log_selcoffs_fsh[1](2,6)     0.476753 -5.54644e-008
log_selcoffs_fsh[1](2,7)      0.74092 1.43508e-007
log_selcoffs_fsh[1](2,8)     0.893617  -1.225e-007
log_selcoffs_fsh[1](3,1)     -3.18647 3.45766e-008
log_selcoffs_fsh[1](3,2)     -2.43125  -3.742e-008
log_selcoffs_fsh[1](3,3)     -1.64296 -6.20406e-008
log_selcoffs_fsh[1](3,4)    -0.853113 7.75396e-008
log_selcoffs_fsh[1](3,5)    -0.114236 -1.65051e-008
log_selcoffs_fsh[1](3,6)     0.493003 -8.87891e-008
log_selcoffs_fsh[1](3,7)     0.799153 -3.78496e-007
log_selcoffs_fsh[1](3,8)     0.915623 3.82203e-007
log_selcoffs_fsh[1](4,1)      -3.1465 -8.86082e-009
log_selcoffs_fsh[1](4,2)     -2.38462 1.82817e-007
log_selcoffs_fsh[1](4,3)     -1.61141 3.24293e-008
log_selcoffs_fsh[1](4,4)    -0.854033 -6.40319e-008
log_selcoffs_fsh[1](4,5)    -0.169822 1.18124e-007
log_selcoffs_fsh[1](4,6)     0.392113 3.46407e-008
log_selcoffs_fsh[1](4,7)      0.78267   9.558e-009
log_selcoffs_fsh[1](4,8)       1.0037 -5.92375e-008
