ParName   Value   Gradient
Mest     0.199468 7.38398e-005
mean_log_rec     -2.39108 1.25842e-006
log_Rzero     -2.66791 -6.64336e-006
rec_dev(1963)    -0.692541 -3.15433e-006
rec_dev(1964)     -0.77698 2.62461e-006
rec_dev(1965)    -0.847146 -1.07561e-007
rec_dev(1966)    -0.852472 -3.72845e-006
rec_dev(1967)    -0.770483 -2.18097e-007
rec_dev(1968)    -0.251343 3.60922e-007
rec_dev(1969)   -0.0499899 3.40831e-006
rec_dev(1970)    0.0638099 3.61661e-006
rec_dev(1971)     0.128863 2.09958e-005
rec_dev(1972)   -0.0898328 -7.97005e-007
rec_dev(1973)      1.07055 4.53023e-006
rec_dev(1974)     0.468227 -4.73186e-006
rec_dev(1975)     0.869524 -2.56135e-007
rec_dev(1976)     0.483189 1.65056e-006
rec_dev(1977)     0.536591 -5.13669e-006
rec_dev(1978)     0.470752 5.71331e-006
rec_dev(1979)       3.0075 -2.07067e-005
rec_dev(1980)    -0.343002 5.26491e-006
rec_dev(1981)    -0.178242 3.22169e-006
rec_dev(1982)      1.59418 -2.76991e-006
rec_dev(1983)     0.655239 -3.5758e-006
rec_dev(1984)      2.00836 -1.7078e-006
rec_dev(1985)     0.435663 1.20636e-006
rec_dev(1986)     0.396977 -6.37742e-006
rec_dev(1987)      1.20136 -4.22607e-007
rec_dev(1988)     0.550012 4.21352e-006
rec_dev(1989)   -0.0997645 -8.56471e-007
rec_dev(1990)      1.19434 -9.87708e-006
rec_dev(1991)    -0.482207 -3.8429e-006
rec_dev(1992)    -0.115297 -4.19769e-006
rec_dev(1993)     -0.21529 -5.92744e-006
rec_dev(1994)     0.576529 -1.47409e-005
rec_dev(1995)    -0.835074 5.26528e-007
rec_dev(1996)    -0.178365 -9.46225e-006
rec_dev(1997)    -0.615773 -7.88432e-006
rec_dev(1998)    -0.852038 -3.96559e-006
rec_dev(1999)    -0.661105 -8.36701e-006
rec_dev(2000)      0.22548 -1.7689e-005
rec_dev(2001)     0.416329 -3.02628e-005
rec_dev(2002)     -1.06075 -5.29012e-006
rec_dev(2003)     -1.18712 -5.78415e-006
rec_dev(2004)     -1.11632 -5.63164e-006
rec_dev(2005)     -1.35181 -1.14398e-006
rec_dev(2006)    -0.699211 -6.97502e-006
rec_dev(2007)     0.190782 -7.36879e-006
rec_dev(2008)    -0.297584 -5.61088e-006
rec_dev(2009)     -1.21259 2.23595e-007
rec_dev(2010)     0.142857 -2.14462e-006
rec_dev(2011)    -0.775039 -7.06023e-007
rec_dev(2012)     0.593773 -9.98768e-007
rec_dev(2013)      0.15576 7.61707e-007
rec_dev(2014)    -0.121885 7.27795e-007
rec_dev(2015)    -0.145872 -5.08315e-008
rec_dev(2016)     0.539325 -1.30115e-006
rec_dev(2017)   0.00538416 4.15361e-008
rec_dev(2018)   0.00140679 -3.40823e-008
fmort(1,1978)    0.0215722 2.73164e-005
fmort(1,1979)    0.0344368 2.69181e-005
fmort(1,1980)       0.1617 2.35849e-006
fmort(1,1981)     0.114327 2.62067e-005
fmort(1,1982)     0.138692 -1.08248e-005
fmort(1,1983)     0.101625 -3.69231e-006
fmort(1,1984)    0.0826815 -2.07174e-005
fmort(1,1985)    0.0779259 9.31616e-006
fmort(1,1986)    0.0454388 -1.22766e-005
fmort(1,1987)    0.0471937 -9.63403e-006
fmort(1,1988)    0.0715302 -1.29472e-005
fmort(1,1989)    0.0209503 1.17706e-005
fmort(1,1990)     0.170526 -3.19419e-006
fmort(1,1991)      0.18788 -7.30198e-006
fmort(1,1992)      0.12096 5.78804e-006
fmort(1,1993)     0.153156  1.3778e-005
fmort(1,1994)     0.203145 8.06178e-006
fmort(1,1995)     0.223855  2.9187e-006
fmort(1,1996)     0.145271 6.21424e-006
fmort(1,1997)     0.117846 6.33238e-007
fmort(1,1998)     0.151862 -4.49862e-006
fmort(1,1999)   0.00535668 -2.78678e-005
fmort(1,2000)   0.00621443 -4.53849e-006
fmort(1,2001)   0.00407071 1.95205e-005
fmort(1,2002)   0.00596672 1.61124e-005
fmort(1,2003)   0.00860743 9.52889e-006
fmort(1,2004)   0.00607571 -1.36492e-006
fmort(1,2005)   0.00809491 -1.25625e-006
fmort(1,2006)   0.00746103 -8.35586e-006
fmort(1,2007)    0.0115747 -8.41681e-006
fmort(1,2008)   0.00607953 -2.68587e-005
fmort(1,2009)    0.0093092 -2.52339e-005
fmort(1,2010)    0.0077883 -3.19801e-005
fmort(1,2011)   0.00748024 -4.04653e-005
fmort(1,2012)   0.00586042 -5.58561e-005
fmort(1,2013)    0.0170445 -2.40835e-005
fmort(1,2014)    0.0133826 -1.99107e-005
fmort(1,2015)   0.00508878 -2.77392e-005
fmort(1,2016)   0.00660745 -1.22626e-005
fmort(1,2017)   0.00720606 -1.11473e-005
fmort(1,2018)   0.00815473 -4.32398e-006
log_selcoffs_fsh[1](1,1)     -3.21809 4.34462e-008
log_selcoffs_fsh[1](1,2)     -2.49252 1.00337e-007
log_selcoffs_fsh[1](1,3)     -1.52629 2.09621e-008
log_selcoffs_fsh[1](1,4)    -0.457002 -9.7626e-008
log_selcoffs_fsh[1](1,5)    0.0583797 -3.09655e-007
log_selcoffs_fsh[1](1,6)      0.42221 3.66329e-007
log_selcoffs_fsh[1](1,7)     0.690169 -7.02169e-007
log_selcoffs_fsh[1](1,8)     0.894965 6.19725e-007
log_selcoffs_fsh[1](2,1)      -3.2702 2.38392e-008
log_selcoffs_fsh[1](2,2)      -2.5143 4.12363e-008
log_selcoffs_fsh[1](2,3)     -1.66623 4.57416e-008
log_selcoffs_fsh[1](2,4)    -0.751869  1.4007e-007
log_selcoffs_fsh[1](2,5)    0.0293422 1.14144e-007
log_selcoffs_fsh[1](2,6)     0.473047 9.97809e-008
log_selcoffs_fsh[1](2,7)     0.745855 -1.57946e-007
log_selcoffs_fsh[1](2,8)     0.907348 -3.08536e-007
log_selcoffs_fsh[1](3,1)     -3.29319 -6.64566e-008
log_selcoffs_fsh[1](3,2)     -2.50097  2.6505e-008
log_selcoffs_fsh[1](3,3)     -1.68108 -2.32048e-008
log_selcoffs_fsh[1](3,4)    -0.871064 5.36726e-008
log_selcoffs_fsh[1](3,5)    -0.125464 -6.3923e-008
log_selcoffs_fsh[1](3,6)     0.483201 -4.16477e-008
log_selcoffs_fsh[1](3,7)     0.799902 -6.44475e-008
