ParName   Value   Gradient
Mest     0.211239 5.20241e-005
mean_log_rec     -2.15127 -3.59488e-007
log_Rzero       -2.533 -3.78436e-006
rec_dev(1963)    -0.645511 -9.33447e-007
rec_dev(1964)    -0.731591 -2.63894e-006
rec_dev(1965)    -0.804821  3.8999e-006
rec_dev(1966)    -0.813863 -6.83621e-007
rec_dev(1967)    -0.735042 -2.46307e-007
rec_dev(1968)    -0.212997  7.7593e-007
rec_dev(1969)   -0.0278915 2.32942e-007
rec_dev(1970)    0.0945161 -1.09704e-006
rec_dev(1971)     0.131561 -6.73634e-008
rec_dev(1972)    -0.101008 4.20387e-006
rec_dev(1973)      1.04829 -6.89994e-006
rec_dev(1974)     0.434862 -1.24817e-006
rec_dev(1975)     0.825442 -3.50346e-006
rec_dev(1976)     0.445939 -1.58953e-006
rec_dev(1977)     0.489307 2.02443e-006
rec_dev(1978)     0.430369 8.98888e-007
rec_dev(1979)      3.04332 2.67366e-005
rec_dev(1980)    -0.336516 2.61106e-006
rec_dev(1981)    -0.174304 1.45224e-006
rec_dev(1982)      1.57917 2.85094e-006
rec_dev(1983)     0.618659 -6.47629e-007
rec_dev(1984)      1.95493  7.9314e-007
rec_dev(1985)     0.394718 -2.18829e-006
rec_dev(1986)     0.348492 -2.11808e-006
rec_dev(1987)      1.15512 -9.18754e-006
rec_dev(1988)     0.520861 -7.49217e-006
rec_dev(1989)    -0.126086 -4.16628e-006
rec_dev(1990)      1.16856 -2.00148e-005
rec_dev(1991)    -0.496643 -4.12565e-006
rec_dev(1992)    -0.126959 -1.09575e-005
rec_dev(1993)    -0.220853 -1.19368e-005
rec_dev(1994)      0.57372 -2.25892e-005
rec_dev(1995)    -0.834476 -1.32014e-005
rec_dev(1996)      -0.1746 -1.15302e-005
rec_dev(1997)    -0.620003 -6.89608e-006
rec_dev(1998)    -0.856611 -2.77024e-006
rec_dev(1999)    -0.667288 -2.48362e-006
rec_dev(2000)      0.21284 -3.33134e-006
rec_dev(2001)     0.388438 5.72418e-006
rec_dev(2002)     -1.09402 5.48002e-006
rec_dev(2003)     -1.25334 5.89363e-006
rec_dev(2004)     -1.18588 2.34741e-006
rec_dev(2005)      -1.4231 5.80301e-006
