ParName   Value   Gradient
Mest     0.199248 3.52656e-005
mean_log_rec     -2.39501 -2.30822e-007
log_Rzero     -2.68047 -2.61981e-006
rec_dev(1963)    -0.693048 -3.78734e-007
rec_dev(1964)    -0.777426 -8.05713e-008
rec_dev(1965)    -0.847539 1.73568e-007
rec_dev(1966)     -0.85283 2.43289e-007
rec_dev(1967)    -0.770759 -3.81331e-007
rec_dev(1968)    -0.251541 -6.51553e-007
rec_dev(1969)   -0.0501325 7.56966e-007
rec_dev(1970)    0.0638378  4.7502e-007
rec_dev(1971)     0.129078 -8.55139e-007
rec_dev(1972)   -0.0894225 -1.04582e-006
rec_dev(1973)       1.0713 -1.54727e-006
rec_dev(1974)      0.46908 3.99861e-007
rec_dev(1975)     0.870569 -1.03333e-006
rec_dev(1976)     0.484274 -1.22928e-007
rec_dev(1977)     0.538025 -2.19511e-006
rec_dev(1978)     0.470523  8.0657e-007
rec_dev(1979)      3.01689 -1.07111e-005
rec_dev(1980)     -0.33868 1.41242e-006
rec_dev(1981)    -0.172384 -6.70827e-007
rec_dev(1982)       1.6036 -1.64451e-006
rec_dev(1983)     0.661762 1.62024e-006
rec_dev(1984)      2.01913 -2.61447e-006
rec_dev(1985)     0.442113 8.67704e-007
rec_dev(1986)     0.404508 -1.3892e-007
rec_dev(1987)      1.21109 -3.4577e-006
rec_dev(1988)      0.55844 -1.14368e-006
rec_dev(1989)   -0.0928962 -7.79397e-007
rec_dev(1990)      1.20251 -4.36739e-006
rec_dev(1991)    -0.476231 -2.03106e-006
rec_dev(1992)    -0.109221 -3.53925e-006
rec_dev(1993)    -0.210153 -3.29772e-006
rec_dev(1994)     0.582842 -6.91146e-006
rec_dev(1995)     -0.83234 -1.76461e-006
rec_dev(1996)    -0.174275 -1.99968e-006
rec_dev(1997)    -0.610037 -2.7699e-006
rec_dev(1998)    -0.848948 -1.02036e-006
rec_dev(1999)    -0.657333 -2.46478e-006
rec_dev(2000)     0.231636 -4.53137e-006
rec_dev(2001)     0.420832 -5.62095e-006
rec_dev(2002)     -1.05493 -1.35376e-006
rec_dev(2003)     -1.18318 -1.35157e-006
rec_dev(2004)     -1.11033 1.61197e-006
rec_dev(2005)      -1.3487 -8.23129e-007
rec_dev(2006)    -0.692136 -6.88461e-007
rec_dev(2007)     0.193977 -2.30907e-006
rec_dev(2008)    -0.293508 -2.68625e-006
rec_dev(2009)      -1.2083 -3.63484e-007
rec_dev(2010)     0.151091 -9.8984e-007
rec_dev(2011)    -0.771839 -1.77076e-007
rec_dev(2012)     0.602042 -8.82509e-007
rec_dev(2013)     0.161562  8.9747e-008
rec_dev(2014)    -0.111927 6.73491e-008
rec_dev(2015)    -0.109776 7.62381e-007
rec_dev(2016)      0.62561  8.4878e-007
rec_dev(2017) -2.41515e-010  9.1118e-008
fmort(1,1978)    0.0216273 9.54157e-006
fmort(1,1979)    0.0345152 3.94756e-006
fmort(1,1980)     0.162053 -3.46487e-007
fmort(1,1981)     0.114583 7.78342e-008
fmort(1,1982)     0.138996 -8.21668e-006
fmort(1,1983)     0.101853 4.70947e-006
fmort(1,1984)    0.0828708  6.5252e-006
fmort(1,1985)    0.0780998 -1.36364e-005
fmort(1,1986)    0.0455345 -1.1217e-006
fmort(1,1987)    0.0472875 -2.88877e-006
fmort(1,1988)    0.0716663 1.17586e-007
fmort(1,1989)    0.0209891  7.4993e-007
fmort(1,1990)     0.170804 2.77056e-006
fmort(1,1991)     0.188237 9.71198e-007
fmort(1,1992)     0.121234 1.99996e-006
fmort(1,1993)     0.153549 3.17176e-006
fmort(1,1994)     0.203778 3.55338e-006
fmort(1,1995)     0.224708   1.486e-006
fmort(1,1996)     0.145973 3.05756e-006
fmort(1,1997)     0.118514  -1.605e-006
fmort(1,1998)     0.152843 1.38437e-006
fmort(1,1999)   0.00539344 -2.10085e-005
fmort(1,2000)   0.00625566 -1.26313e-005
fmort(1,2001)   0.00409706 -1.10642e-005
fmort(1,2002)   0.00600451 -8.60821e-006
fmort(1,2003)   0.00866072 -5.4662e-006
fmort(1,2004)   0.00611233 -7.77751e-006
fmort(1,2005)    0.0081421 -6.6392e-006
fmort(1,2006)   0.00750344 -5.96732e-006
fmort(1,2007)    0.0116397 -4.42083e-006
fmort(1,2008)   0.00611311 -6.60649e-006
fmort(1,2009)   0.00935957 -5.68026e-006
fmort(1,2010)   0.00782978 -4.26057e-006
fmort(1,2011)   0.00751973 -5.75115e-006
fmort(1,2012)   0.00589167 2.29264e-006
fmort(1,2013)    0.0171371 -2.23284e-006
fmort(1,2014)     0.013455 -5.3922e-006
fmort(1,2015)   0.00511416 -1.42159e-005
fmort(1,2016)   0.00663559 -1.26958e-005
fmort(1,2017)   0.00723133 -6.24415e-006
log_selcoffs_fsh[1](1,1)     -3.21717 -2.06933e-008
log_selcoffs_fsh[1](1,2)     -2.49186 9.83944e-008
log_selcoffs_fsh[1](1,3)     -1.52591 -1.11048e-007
log_selcoffs_fsh[1](1,4)    -0.456846 8.74143e-008
log_selcoffs_fsh[1](1,5)    0.0583803 -1.70798e-007
log_selcoffs_fsh[1](1,6)     0.422064 2.03266e-007
log_selcoffs_fsh[1](1,7)     0.690081 2.26926e-008
log_selcoffs_fsh[1](1,8)     0.895015 -7.87991e-008
log_selcoffs_fsh[1](2,1)     -3.26931 -1.97012e-008
log_selcoffs_fsh[1](2,2)     -2.51356 -4.30307e-008
log_selcoffs_fsh[1](2,3)     -1.66561 -4.55069e-008
log_selcoffs_fsh[1](2,4)    -0.751356 1.13884e-007
log_selcoffs_fsh[1](2,5)    0.0296308 8.19888e-008
log_selcoffs_fsh[1](2,6)     0.473155 -9.20535e-008
log_selcoffs_fsh[1](2,7)     0.745795 -3.39591e-008
log_selcoffs_fsh[1](2,8)     0.907026  6.5715e-008
log_selcoffs_fsh[1](3,1)     -3.29213 -2.30727e-008
log_selcoffs_fsh[1](3,2)      -2.5001 6.04446e-008
log_selcoffs_fsh[1](3,3)     -1.68038 -4.57387e-008
log_selcoffs_fsh[1](3,4)     -0.87054 6.65244e-008
log_selcoffs_fsh[1](3,5)    -0.125147 -8.76198e-008
log_selcoffs_fsh[1](3,6)     0.483289 6.33905e-008
log_selcoffs_fsh[1](3,7)     0.799763 -1.21342e-007
log_selcoffs_fsh[1](3,8)     0.934893 4.68881e-008
log_selcoffs_fsh[1](4,1)     -3.26513 -1.10248e-008
log_selcoffs_fsh[1](4,2)     -2.47044 1.26025e-008
log_selcoffs_fsh[1](4,3)      -1.6607 9.54125e-009
log_selcoffs_fsh[1](4,4)     -0.87587 1.25091e-008
log_selcoffs_fsh[1](4,5)    -0.177701 6.45438e-008
log_selcoffs_fsh[1](4,6)      0.38714 -9.19343e-008
log_selcoffs_fsh[1](4,7)      0.78458 5.97894e-008
log_selcoffs_fsh[1](4,8)       1.0186 -6.9119e-008
rec_dev_future(2018)            0            0
rec_dev_future(2019)            0            0
rec_dev_future(2020)            0            0
rec_dev_future(2021)            0            0
rec_dev_future(2022)            0            0
log_selcoffs_ind[1](1,1)    -0.553873 -5.27724e-008
log_selcoffs_ind[1](1,2)    -0.794306 3.27976e-008
log_selcoffs_ind[1](1,3)     -0.75614 1.38732e-008
log_selcoffs_ind[1](1,4)    -0.496836 -2.38947e-008
log_selcoffs_ind[1](1,5)    -0.132282 8.53758e-009
log_selcoffs_ind[1](1,6)     0.246773 1.04683e-007
log_selcoffs_ind[1](1,7)     0.530527 -8.10803e-008
log_selcoffs_ind[1](1,8)     0.712777 1.15751e-011
repl_F    0.0180895 -2.6485e-007
