ParName   Value   Gradient
Mest     0.204657 4.68256e-005
mean_log_rec     -2.32136 -6.52677e-007
log_Rzero     -2.61152 -9.93842e-007
rec_dev(1963)    -0.673472  -1.335e-006
rec_dev(1964)    -0.758824 -2.99007e-006
rec_dev(1965)    -0.830388  9.0396e-007
rec_dev(1966)    -0.837305 -3.10926e-007
rec_dev(1967)    -0.756939 1.10048e-005
rec_dev(1968)     -0.23745 8.49518e-007
rec_dev(1969)    -0.040427 1.62968e-007
rec_dev(1970)     0.068909 -1.92401e-006
rec_dev(1971)     0.129132 -5.65202e-006
rec_dev(1972)   -0.0936506 2.90212e-006
rec_dev(1973)      1.06113 -1.13963e-006
rec_dev(1974)     0.455498 4.50935e-006
rec_dev(1975)     0.852952 -7.29282e-006
rec_dev(1976)     0.466079 -8.25997e-006
rec_dev(1977)     0.516733 -1.59259e-005
rec_dev(1978)     0.454934 5.16162e-006
rec_dev(1979)      2.99672 4.12818e-005
rec_dev(1980)    -0.346921 2.59767e-007
rec_dev(1981)    -0.187819 3.32157e-006
rec_dev(1982)      1.57872 1.25491e-005
rec_dev(1983)     0.640759 1.23522e-007
rec_dev(1984)      1.98845  4.6049e-006
rec_dev(1985)     0.427364 -7.8986e-006
rec_dev(1986)     0.386129 4.64602e-006
rec_dev(1987)      1.18164 7.50849e-007
rec_dev(1988)     0.536777 1.75146e-006
rec_dev(1989)    -0.116033 -4.58913e-006
rec_dev(1990)      1.17348 -8.5917e-006
rec_dev(1991)     -0.49965 -1.39088e-007
rec_dev(1992)    -0.133577 3.14344e-006
rec_dev(1993)    -0.231488 -2.85217e-006
rec_dev(1994)     0.560122 -2.14027e-005
rec_dev(1995)    -0.855847 -5.55927e-006
rec_dev(1996)    -0.193188 -1.4326e-005
rec_dev(1997)    -0.630896 -1.18522e-005
rec_dev(1998)    -0.866151 -5.64361e-006
rec_dev(1999)    -0.670499 -6.18171e-006
rec_dev(2000)     0.214433 -2.02398e-005
rec_dev(2001)     0.394425 -7.90008e-006
