ParName   Value   Gradient
Mest     0.204919  0.000146463
mean_log_rec     -2.31762 9.26862e-007
log_Rzero     -2.60777 -1.07824e-005
rec_dev(1963)    -0.672573 9.48311e-007
rec_dev(1964)    -0.757974 -8.86268e-007
rec_dev(1965)    -0.829608 3.09309e-006
rec_dev(1966)    -0.836605 5.46517e-006
rec_dev(1967)    -0.756325 4.38751e-006
rec_dev(1968)    -0.236839 -3.54745e-007
rec_dev(1969)   -0.0400286 3.33247e-006
rec_dev(1970)    0.0690826 5.40105e-006
rec_dev(1971)     0.129056 3.14856e-006
rec_dev(1972)   -0.0938895 -6.80211e-006
rec_dev(1973)      1.06063 -1.85588e-005
rec_dev(1974)     0.454894 1.97834e-005
rec_dev(1975)     0.852178 -1.82773e-005
rec_dev(1976)     0.465271  4.8713e-006
rec_dev(1977)     0.515807 7.80809e-006
rec_dev(1978)     0.454288 -8.17247e-007
rec_dev(1979)      2.99573 2.81655e-005
rec_dev(1980)    -0.347411 3.34925e-006
rec_dev(1981)    -0.188403 6.27453e-006
rec_dev(1982)      1.57769 2.79956e-005
rec_dev(1983)     0.640088 -3.13635e-006
rec_dev(1984)      1.98718 4.86199e-005
rec_dev(1985)     0.426601 8.42679e-006
rec_dev(1986)     0.385158  2.9442e-005
rec_dev(1987)      1.18046 4.01726e-005
rec_dev(1988)     0.535678 -2.05527e-006
rec_dev(1989)     -0.11697 -1.31449e-005
rec_dev(1990)      1.17228 -9.51857e-006
rec_dev(1991)    -0.500635 -1.08244e-005
rec_dev(1992)     -0.13463 -1.67699e-005
rec_dev(1993)    -0.232551 -2.08875e-005
rec_dev(1994)     0.558051 -9.24744e-005
rec_dev(1995)    -0.856577 -1.59408e-005
rec_dev(1996)    -0.194844 -3.27033e-005
rec_dev(1997)     -0.63395 -2.56035e-005
rec_dev(1998)    -0.867895 -2.23463e-005
rec_dev(1999)    -0.672768 -3.45589e-005
rec_dev(2000)     0.210445 -5.63344e-005
rec_dev(2001)     0.391183 -3.93838e-005
rec_dev(2002)     -1.09204 -1.97538e-005
rec_dev(2003)     -1.24756 -1.69194e-005
rec_dev(2004)      -1.1794 -2.35488e-005
rec_dev(2005)     -1.41203 -6.96952e-006
rec_dev(2006)     -0.70922 -1.1589e-005
rec_dev(2007)     0.315385 -3.11896e-005
rec_dev(2008)    -0.227137 -1.54595e-005
rec_dev(2009)     -1.24906 -4.25986e-006
rec_dev(2010)      0.27987 -2.36629e-005
rec_dev(2011)    -0.491584 6.83201e-006
rec_dev(2012)     0.465739 -1.47518e-006
rec_dev(2013)     0.774364 5.55066e-006
rec_dev(2014)     0.214228 1.74796e-005
rec_dev(2015)     0.140376 1.62657e-005
rec_dev(2016)     0.279314 1.18478e-005
rec_dev(2017)     -0.16267 -1.55498e-006
rec_dev(2018)    -0.595629 1.29004e-006
rec_dev(2019) 4.87812e-008 1.32726e-005
rec_dev(2020) -6.68104e-008 -5.48098e-006
rec_dev(2021) 2.10021e-009  4.2946e-007
fmort(1,1978)    0.0210238 -7.71727e-005
fmort(1,1979)    0.0336059 -1.96664e-005
fmort(1,1980)     0.157567 6.05088e-005
fmort(1,1981)     0.111208 3.33393e-005
fmort(1,1982)     0.134685 1.14737e-005
fmort(1,1983)    0.0987824 -4.71552e-005
fmort(1,1984)    0.0806287 -7.86907e-005
fmort(1,1985)    0.0762326 4.32591e-005
fmort(1,1986)    0.0445892 -1.24334e-005
fmort(1,1987)    0.0464318 1.99644e-005
fmort(1,1988)    0.0705973 1.39648e-005
fmort(1,1989)    0.0207457 5.76264e-005
fmort(1,1990)     0.169062 1.45815e-005
fmort(1,1991)     0.186642 2.10411e-005
fmort(1,1992)     0.120272 3.60798e-005
fmort(1,1993)     0.152528  2.6875e-005
fmort(1,1994)     0.202526 1.63615e-005
fmort(1,1995)     0.223391 1.13634e-005
fmort(1,1996)     0.145672 3.51491e-006
fmort(1,1997)     0.118451 8.83732e-007
fmort(1,1998)     0.152401 -4.88298e-008
fmort(1,1999)   0.00535213 -2.17509e-005
fmort(1,2000)   0.00624931 -7.73949e-005
fmort(1,2001)    0.0041054 -8.18608e-005
fmort(1,2002)   0.00603177 -6.13343e-005
fmort(1,2003)    0.0086993 -6.48817e-005
fmort(1,2004)   0.00611185 -8.9303e-005
fmort(1,2005)   0.00811201 -4.61263e-005
fmort(1,2006)   0.00751266 -6.54952e-005
fmort(1,2007)    0.0117722 -7.59796e-005
fmort(1,2008)   0.00625118 -5.81158e-005
fmort(1,2009)   0.00958068 -9.5229e-005
fmort(1,2010)   0.00794513 -0.000138666
fmort(1,2011)   0.00744368 -8.61287e-005
fmort(1,2012)   0.00570591 -6.06882e-005
fmort(1,2013)    0.0164683 -5.23068e-005
fmort(1,2014)    0.0126701 -7.55241e-005
fmort(1,2015)   0.00469797  -0.00013234
fmort(1,2016)   0.00597343 -2.3402e-005
fmort(1,2017)   0.00628761 -1.47445e-005
fmort(1,2018)   0.00692746  9.6599e-006
fmort(1,2019)   0.00565418 5.58858e-005
fmort(1,2020)    0.0104457 6.25107e-005
fmort(1,2021)   0.00603328 7.00732e-005
log_selcoffs_fsh[1](1,1)     -3.25557 -9.13997e-008
log_selcoffs_fsh[1](1,2)     -2.51061 4.49605e-007
log_selcoffs_fsh[1](1,3)     -1.53104 3.18924e-007
log_selcoffs_fsh[1](1,4)    -0.456301 -8.59316e-007
log_selcoffs_fsh[1](1,5)    0.0601406 7.28302e-007
log_selcoffs_fsh[1](1,6)     0.423223 1.96524e-007
log_selcoffs_fsh[1](1,7)     0.690514 -7.90222e-007
log_selcoffs_fsh[1](1,8)     0.894736 -5.33559e-008
log_selcoffs_fsh[1](2,1)     -3.32502 -7.52972e-008
log_selcoffs_fsh[1](2,2)     -2.53737 -6.75013e-008
log_selcoffs_fsh[1](2,3)     -1.66321 -1.54467e-008
log_selcoffs_fsh[1](2,4)    -0.735047 5.06595e-007
log_selcoffs_fsh[1](2,5)    0.0428387 2.38292e-007
log_selcoffs_fsh[1](2,6)     0.478705 -4.23579e-007
log_selcoffs_fsh[1](2,7)      0.74273 -1.51864e-007
log_selcoffs_fsh[1](2,8)     0.898747 -3.96837e-007
log_selcoffs_fsh[1](3,1)     -3.38013 -1.45219e-007
log_selcoffs_fsh[1](3,2)     -2.53637 -5.44324e-008
log_selcoffs_fsh[1](3,3)     -1.66305 -4.58498e-008
log_selcoffs_fsh[1](3,4)     -0.81194 1.51601e-007
log_selcoffs_fsh[1](3,5)   -0.0656277 1.47999e-007
